291448960	2020-08-03T23:39:44.000Z	1290432193353748481	 Who is this character? I'm way behind on Days. I'm at Eli and Lani's wedding 😫💀	{'place_id': '7ad2e48aebe2e3ea'}
47860946	2020-08-03T04:29:17.000Z	1290142670547902464	Usually when Kyle makes me mad i go shopping... today i just took the kids to the park and the beach and made him get an Uber to work... but at least i didn’t go spend a bunch of money😂	{'place_id': '3b77caf94bfc81fe'}
71938017	2020-08-03T04:05:47.000Z	1290136759011950592	Tonight, I was honored and asked to officiate a wedding! So blessed by this opportunity! 	{'place_id': 'c84cc6061e2af8da'}
391836258	2020-08-03T03:53:20.000Z	1290133625564889088	In middle school, I had a reoccurring daydream of Beyoncé surprising me and we went to the mall to get “pictures taken” with those cool backgrounds and have caramel fraps at Starbucks.	{'place_id': '01c060cf466c6ce3'}
2773945423	2020-08-03T03:51:07.000Z	1290133069676949504	Bridal perfection😍  in  at our Concrete Loft Estate📍 ..Photo by alexarshak alexalexanyan_ Book the Concrete Loft for your upcoming wedding & engagement photoshoots! Click the link in… 	{'place_id': '3b77caf94bfc81fe', 'coordinates': {'type': 'Point', 'coordinates': [-118.2801, 34.05939]}}
1434337298	2020-08-03T03:00:02.000Z	1290120213816434689	 you still teach me things after high school :’)))) love you braswell and i invited myself to ur wedding and i’m bringing bailey	{'place_id': '01c060cf466c6ce3'}
18656609	2020-08-03T02:55:22.000Z	1290119037179944960	Check out this  Meetup: Film Talk: Far East, Deep South   via      	{'place_id': '3b77caf94bfc81fe'}
1202019791550197760	2020-08-03T02:29:43.000Z	1290112582230056961	I’m going on a date y’all	{'place_id': '3b77caf94bfc81fe'}
1069594764	2020-08-03T01:04:54.000Z	1290091236435456000	I intentionally go to a bar called “the scene” so no one I know pulls up and and I can sit there for HOURS and just drink 🍸	{'place_id': '3b77caf94bfc81fe'}
1103896605491515392	2020-08-03T00:04:51.000Z	1290076125033451520	If My Wedding Ain’t Like This ... Ion Want It 	{'place_id': '3b77caf94bfc81fe'}
217189096	2020-08-04T23:55:16.000Z	1290798490860179456	 Nah but to want to have a wedding there is questionable to say the least. Thus the apology	{'place_id': '59612bd882018c51'}
297235239	2020-08-04T23:17:47.000Z	1290789056918347776	This got red flags all over it , these young guys obviously wasn’t paying attention to the movies 	{'place_id': '3b77caf94bfc81fe'}
278935379	2020-08-04T23:08:11.000Z	1290786641355788288	 I don’t know Donald Trump.He never came to my wedding.	{'place_id': '3b77caf94bfc81fe'}
2957906563	2020-08-04T22:51:40.000Z	1290782483248635904	This better drop before my wedding 	{'place_id': '59105f0e84773bdd'}
47695096	2020-08-04T22:38:32.000Z	1290779181010149377	my place in brooklyn was walking distance to TWO theaters lol the regular one & an alamo join. i had a monthly subscription to the regular joint and mad points racked up at alamo lol nobody loves going to the movies like i do lmao	{'place_id': '97e336e1e3ed9e1e'}
78750819	2020-08-04T22:35:02.000Z	1290778297542905857	Haven’t been on a date in almost 0 years, & finally agreed on going on one.	{'place_id': '3b77caf94bfc81fe'}
1363587584	2020-08-04T22:20:41.000Z	1290774687119634433	All day has been nonstop phone calls, text messages, researching and planning 😭 I am taking a 0 hour break from the wedding stuff 🙃 lunch and a nap is in order! 	{'place_id': '6f24e28976abe656'}
348036406	2020-08-04T22:08:28.000Z	1290771611512012800	 For the last 0 years with kids, it has cost us $0 to go to the movies. I will gladly pay $0 for an at home movie night.	{'place_id': '3b77caf94bfc81fe'}
378839958	2020-08-04T22:06:24.000Z	1290771093247029248	   I don't think theaters should go away completely go away. I went to the movies once or twice per week before The Rona. There needs to a be alternatives. I know so many who love movies but hate theaters	{'place_id': '3b77caf94bfc81fe'}
305985488	2020-08-04T21:38:57.000Z	1290764186478239744	This Mulan thing is interesting. I love going to the movies, but it's just not safe in the US yet. As they say, show must go on. These companies can't just sit on these movies forever. If folks want Theaters reopened wear your damn mask and they will reopen.	{'place_id': '3b77caf94bfc81fe'}
305985488	2020-08-04T21:32:46.000Z	1290762630013939712	 It's a good price point considering how much going to the movies costs. Things about to get reeeeeeaaaal interesting. Nothing beats a Dbox theater or IMAX 0D on opening night, but this move is interesting fa show. 🤔	{'place_id': '3b77caf94bfc81fe'}
445282527	2020-08-04T21:26:33.000Z	1290761062338326528	God I hope movie theaters can survive after this pandemic is over. Before this pandemic, to the movies was my favorite pastime. And when this pandemic ends, we’ll all need a communal experience like that. It’s what will help us to heal. 	{'place_id': '26595dca9d293375'}
29949734	2020-08-04T21:23:41.000Z	1290760343233339392	What is up my friends ☀️⠀I so love living in LA. Thanks to HBO Max I finally got to see The Big Bang Theory and while walking in Pasadena I run into this!!!!! The rooftop for Howard and Bernadette’s Wedding 🎩… 	{'place_id': '10de09f288b1665c', 'coordinates': {'type': 'Point', 'coordinates': [-118.1488, 34.1467]}}
348869003	2020-08-04T21:16:45.000Z	1290758596972568577	Semi-formal to formal is the acceptable range for guest attire. Most likely your guests already have those types of clothes available so it shouldn't be an issue. Also for male guests at my wedding, I'll be happy with them just wearing a button-down (no suit/tie) and nice pants.	{'place_id': '33ea9c2aad1edb4c'}
348869003	2020-08-04T21:11:39.000Z	1290757313930772480	"IMO demanding ""white-tie"" is too much for a wedding. Just because you're spending a lot for a wedding doesn't mean your guests should do the same, especially if they're traveling to attend it. Also, I don't wanna be friends with someone who considers suits ""day-to-day"" wear "	{'place_id': '33ea9c2aad1edb4c'}
1457969234	2020-08-04T21:09:45.000Z	1290756837344763906	 Award 🥇 Winner International Wedding Photographer 0.0.0 •••••       … 	{'place_id': '741e9df4d2522275', 'coordinates': {'type': 'Point', 'coordinates': [-118.40033, 34.07347]}}
22803347	2020-08-04T20:38:39.000Z	1290749009204662272	we had our rehearsal dinner for the wedding at the bazaar  	{'place_id': 'b0b79caecef59fb5'}
715783737536081920	2020-08-04T20:32:46.000Z	1290747528829210624	If you could go on a date with any celebrity who would it be?	{'place_id': '3b77caf94bfc81fe'}
621156047	2020-08-04T19:50:51.000Z	1290736981865979905	Wife and I just became completely credit card debt free today! We had a TON of credit card debt and put together a plan last year to be strict about it, cut expenses, stop eating out and chip away at it until it was gone.Stress of debt is no more! 🙌 	{'place_id': '01c060cf466c6ce3'}
16945752	2020-08-04T19:05:53.000Z	1290725664044138496	    Yes it was about a slice of wedding cake that Peterman bought and Elaine ate.	{'place_id': '3b77caf94bfc81fe'}
1105807857620901888	2020-08-04T18:49:08.000Z	1290721448776962048	I’m so frustrated because we told Kevin’s dad three times about this issue. He came and saw the holes in my brothers room that is joined with the garage. But he never did anything. Now we are going to pay and just charge him so my wedding storage isn’t ruined.	{'place_id': '3b77caf94bfc81fe'}
295358860	2020-08-04T18:47:17.000Z	1290720982500438016	 Um...only ballgowns and top hats/tails are allowed my wedding.  Or cosplay.	{'place_id': '59612bd882018c51'}
39626687	2020-08-04T18:37:56.000Z	1290718629193900032	I want to bbq today :(	{'place_id': '3b77caf94bfc81fe'}
30736157	2020-08-04T18:33:56.000Z	1290717622766415872	I feel like if you wear a tank top undershirt on a date, you deserve whatever outcome you get. 	{'place_id': '3b77caf94bfc81fe'}
198420647	2020-08-04T18:28:08.000Z	1290716164079804421	Lmao I was on a date with somebody that did this and he said I was nagging him and I was like YOU DONT HEAR THAT??! Such an annoying sound man 😂 	{'place_id': '3b77caf94bfc81fe'}
151236390	2020-08-04T18:22:33.000Z	1290714758010683392	 Maybe it’s the wedding for someone at INO 🤔	{'place_id': '97e336e1e3ed9e1e'}
151236390	2020-08-04T18:21:30.000Z	1290714496659415042	They said “no unnaturally dyed hair, No visible tattoos, or piercings” lmaooo sounds more like working at In-N-Out than an actual wedding 	{'place_id': '97e336e1e3ed9e1e'}
499092853	2020-08-04T17:05:35.000Z	1290695388245057536	We just got invited to the party of the summer / Y’all gotta see the guestlist 🤩 Los Angeles, here we come  	{'place_id': '3b77caf94bfc81fe'}
29322817	2020-08-04T16:27:23.000Z	1290685776225636352	 Nigga wore a wife beater on a date	{'place_id': '3b77caf94bfc81fe'}
915768612	2020-08-04T16:16:35.000Z	1290683058568347649	That little girl was me when I heard LA was getting locked up again after going to the gym 😩 	{'place_id': '3b77caf94bfc81fe'}
30736157	2020-08-04T15:16:26.000Z	1290667920004063232	This sounds like shorty the other day calling me scared for saying she shouldn’t go to church during a pandemic. Religion has y’all thinking irrationally 	{'place_id': '3b77caf94bfc81fe'}
30736157	2020-08-04T15:05:04.000Z	1290665059195076608	The only thing I don’t regret from my years spent going to church is the friends I made in grad school.	{'place_id': '3b77caf94bfc81fe'}
38390312	2020-08-04T14:45:56.000Z	1290660243463168002	 Tiktok saw you in the wedding dress store. Now it's time to pick your cake!	{'place_id': '3b77caf94bfc81fe'}
887894292684984320	2020-08-04T13:57:04.000Z	1290647947609280512	 It's time to just do it. Just go to church, to school, to dinner. Every One just open...im sick of these dems making choices for us while they are flying and their families. They have protection fund cops. They have everything they want why listen to dems?	{'place_id': '70707114a9202b98'}
52142222	2020-08-04T12:57:49.000Z	1290633035709214720	 Nigga I ain’t never heard of going Dutch on a date	{'place_id': '1927193c57f35d51'}
217621062	2020-08-04T10:22:54.000Z	1290594050911789056	 The last movie I saw was Aladdin!!!!!!!! I miss going to the movies 😭😭😭     	{'place_id': '2feb76248fd9c581'}
1131694612899291136	2020-08-04T09:11:10.000Z	1290575997574684673	You can’t have a party during a global health crisis/pandemic without some shooting; this is America! 🥴 	{'place_id': '3b77caf94bfc81fe'}
1060564414116450304	2020-08-04T09:05:29.000Z	1290574569590239232	bro i told  to shotgun for his first time and i died during the video 😭😭😂 ahh we finna drink the first time we meetup fs 🥴	{'place_id': '0c2e6999105f8070'}
2387612868	2020-08-04T08:24:42.000Z	1290564303108505600	 Yeah, your wedding doesn't sound like a white tie occasion unless you're royalty. Couldn't do black tie (which is already obnoxious)? Do you run in a circle of wealthy and/or powerful individuals exclusively? Also, to meet the criteria this better be starting at 0 or later. 🙄😒	{'place_id': '59612bd882018c51'}
30536244	2020-08-04T06:46:57.000Z	1290539705029689344	Tbh I’d rather have a divorce party than a wedding	{'place_id': '3b77caf94bfc81fe'}
864155113107202049	2020-08-04T06:16:50.000Z	1290532125892947968	Burke 🚙 was to offer taking her out on a date (TERRITORY EAGLE’S 🦅 NEST USA 🇺🇸;) to a CAR 🚘 WASH 🧼 to have her stand around while he hosed her down {0 CHEVY CHEVROLET MONTE CARLO beat up 🤕 still fast 💨 as wind 🌬 FOR REAL 😳 BY DRIVING TECHNIQUE} as showing CAR 🚙 💵 💧 	{'place_id': '07d9d3d30a884001'}
3272137880	2020-08-04T05:39:27.000Z	1290522717343514630	Open SmartNews to read 'Pastor asks parishioner to stop wearing Black Lives Matter shirts to church' here:  or you can directly access the content using this link here: 	{'place_id': '0fc6568d145d84ac'}
14328160	2020-08-04T05:32:02.000Z	1290520853109592064	MUSHY READ:  Finnish Prime Minister Sanna Marin’s Lovely Wedding Gives Us Plenty to Dream About  via 	{'place_id': '3b77caf94bfc81fe'}
733120610625196032	2020-08-04T05:23:00.000Z	1290518578916028416	Super late to the party here, Kung Fu Panda 0 is actually crazy good	{'place_id': '0fc6568d145d84ac'}
113708406	2020-08-04T05:18:21.000Z	1290517410429116416	Lol omg white tie borders on steampunk territory. Appropriate for a costume party, not a wedding😂😂😂😂 	{'place_id': '3b77caf94bfc81fe'}
1164943705	2020-08-04T05:10:07.000Z	1290515337050374145	Being at the pier made me wanna go on a date here 😪	{'place_id': 'e1e35d357ceefa52'}
617374766	2020-08-04T04:53:34.000Z	1290511170055450624	Me post-vaccine, trying to remember how to go to a party 	{'place_id': '3b77caf94bfc81fe'}
311256242	2020-08-04T04:46:43.000Z	1290509446808887296	 That’s all you’ll be dancing at my wedding 😂😘 lmao	{'place_id': '3b77caf94bfc81fe'}
2646347300	2020-08-04T04:22:20.000Z	1290503310168924160	was suppose to plat this at a wedding next week but git booted due to covid, so I made them this video @ Adrian Ramon's Beehive Recording 	{'place_id': '2008b1cea656f14b', 'coordinates': {'type': 'Point', 'coordinates': [-117.98877798, 34.06972055]}}
1282425230787350528	2020-08-04T03:34:11.000Z	1290491193890021376	Sorry I’m late to the party but Chelsea piers is so adorable like hello	{'place_id': '0fc6568d145d84ac'}
433190816	2020-08-04T03:11:47.000Z	1290485555214430210	What the HELL? I expect more from the Secret Service.  	{'place_id': '1af9758d2214d4b8'}
35107110	2020-08-04T02:49:16.000Z	1290479889276010498	Fun times at a recent  It was a blast even with the new  !   thefifthspecialevents     … 	{'place_id': '0c2e6999105f8070', 'coordinates': {'type': 'Point', 'coordinates': [-117.91494516, 33.80760507]}}
952282828825219073	2020-08-04T01:49:36.000Z	1290464872971608066	Saw the yard renovations at the Boss’ home, he says, now we can host your wedding here 😂	{'place_id': '10de09f288b1665c'}
1535447556	2020-08-04T01:11:57.000Z	1290455400475746306	Been 0 for almost a month and I still haven’t gone out for a drink	{'place_id': '6f24e28976abe656'}
1363587584	2020-08-04T01:02:55.000Z	1290453126747762688	So I got an exercise ball (for free lol) and now my fiancé is making me work out with it 😑 day 0 and I am sore! 😭 getting in shape before the wedding 😏  	{'place_id': '6f24e28976abe656'}
1213621449652502528	2020-08-04T00:11:41.000Z	1290440232450564096	 I already went to church and so should everyone else. Follow God, not man. 	{'place_id': 'c2ad98c80a97adde'}
59522625	2020-08-04T00:01:47.000Z	1290437740681662466	 I am 0 years late to the party 😩🤦🏾‍♂️ ain’t know you rapped too I been living under a rock apparently	{'place_id': '3b77caf94bfc81fe'}
852322190095601664	2020-08-05T23:13:41.000Z	1291150412360245248	At a  before the pandemic.Book us for your next event!                  	{'place_id': 'd563cf7307e4ba95'}
3431717713	2020-08-05T22:53:39.000Z	1291145373361123329	And if that nigga say he love you like he do, where’s your wedding ring ??! 	{'place_id': '3b77caf94bfc81fe'}
3109302187	2020-08-05T22:34:49.000Z	1291140633453764608	my mom asked me to drive her to the malli told her that all the stores are closedshe insists that her dumb ass friend told her the stores are open nowwe pull up to the mall, and guess what? the stores are fucking closedfuck that lady😒😒😒😒😒😒	{'place_id': '1193edda55d6fa3d'}
26780456	2020-08-05T22:07:35.000Z	1291133778186792962	 It’s truly my quarantine highlight (only slightly below my wedding).	{'place_id': '3b77caf94bfc81fe'}
15245547	2020-08-05T21:58:13.000Z	1291131421017255937	Interesting - let’s see what happens the next time the rich & privileged have a party 	{'place_id': 'b0b79caecef59fb5'}
408221732	2020-08-05T21:45:33.000Z	1291128233933467648	birthmom and i on her wedding day + us 0 years later &lt;0 	{'place_id': '3b77caf94bfc81fe'}
501282356	2020-08-05T21:44:26.000Z	1291127952583712769	The trainer homie hmu telling me he got a gym set up at his pad and he'll train me for the low, feel like doing it haven't gone to the gym in months i'm all aguado	{'place_id': '4d1d90faa5484b1c'}
926549563	2020-08-05T21:40:35.000Z	1291126981556187137	⁣Repost  Instagram⁣Praying for Beirut! 💔🙏🏿🕊⁣⁣BEIRUT BLAST: A bride posing for a photos in her wedding dress has her session cut short in a terrifying manner - as the shock wave from the explosion that rocked Beirut hits. 🔁 	{'place_id': '3b77caf94bfc81fe'}
2178998738	2020-08-05T21:01:10.000Z	1291117064879403008	Wow couples out here really got similar hobbies? I can’t even get my friends to come with me to the gym wtffff 	{'place_id': '1c8e8d89b97b27d3'}
252845735	2020-08-05T20:42:29.000Z	1291112362787758080	 I couldn’t go cause my uncles wedding was happening that week. Everyone was busy.But goddamn did I plead for someone to take me to Bash at the Beach. Lol	{'place_id': '97e336e1e3ed9e1e'}
203388441	2020-08-05T20:30:44.000Z	1291109405707001857	Wedding day  	{'place_id': 'fa424f169eef946e'}
961819129672957952	2020-08-05T19:50:49.000Z	1291099359115800576	        You both rock! Josh, Brian and  OC Bitcoin meetup is the best meetup in SoCal 👏💪 see you at  !	{'place_id': '3b77caf94bfc81fe'}
67109577	2020-08-05T19:34:27.000Z	1291095239097061382	      Yessir!And  every Thursday in August!	{'place_id': '0c2e6999105f8070'}
4775078389	2020-08-05T19:32:21.000Z	1291094712749703170	Come join us for our next Meetup Webinar about L.A. County’s eviction and rent increase moratoriums and how they impact landlords and multifamily properties on Wednesday, August 0th at 0:0pm. Real estate and… 	{'coordinates': {'type': 'Point', 'coordinates': [-118.2445, 34.0564]}, 'place_id': '3b77caf94bfc81fe'}
291425941	2020-08-05T18:22:02.000Z	1291077017442508800	😫 I can’t even imagine the emotions and terror, and on your wedding day!? Keep the people of Beirut in your prayers. 	{'place_id': '3b77caf94bfc81fe'}
32906904	2020-08-05T18:01:36.000Z	1291071875955605505	 This is quite possibly the best wedding story I’ve ever heard. 👏	{'place_id': '3b77caf94bfc81fe'}
91947999	2020-08-05T17:53:03.000Z	1291069724894179330	Video of Bride Taking Wedding Pics in Beirut Shows Moment of Explosion  (vía TMZ)	{'coordinates': {'type': 'Point', 'coordinates': [-118.79923186, 33.9998627]}, 'place_id': 'fbd6d2f5a4e4a15e'}
354118202	2020-08-05T17:13:20.000Z	1291059729708380160	Fuck a wedding ring I bought a necklace..	{'place_id': '67571a7baaa5906b'}
43392430	2020-08-05T16:50:48.000Z	1291054055817506817	Just the Two of Us needs to be on my wedding playlist	{'place_id': '3b77caf94bfc81fe'}
1280813924	2020-08-05T16:36:40.000Z	1291050502273130496	 I had a wedding anniversary yesterday and that marked the first time in a ridiculous amount of time where I both wore something beside sweatpants as well as a collared shirt... for a date in the back yard.	{'place_id': 'fa6d44142b50522e'}
2234760798	2020-08-05T16:21:52.000Z	1291046777248858113	Bride posing for wedding pictures hit by blast of Beirut explosion. 	{'place_id': '3b77caf94bfc81fe'}
2442705600	2020-08-05T14:19:15.000Z	1291015917309050881	 let’s go on a date.	{'place_id': '07dccb89e8f25a8f'}
537914194	2020-08-05T12:40:28.000Z	1290991058759778304	0:0am and my kitties decided to have a party.      	{'place_id': '3b77caf94bfc81fe'}
36192491	2020-08-05T09:50:19.000Z	1290948240888619009	“Dracula’s Wedding”Andre 0(0, LaFace)	{'place_id': '59612bd882018c51'}
151979459	2020-08-05T08:06:09.000Z	1290922023103819776	Since two months ago I feel and dream a ring on my finger. Desde hace dos meses siento un anillo en mi dedo       	{'place_id': '0c2e6999105f8070'}
198420647	2020-08-05T08:04:02.000Z	1290921491077320704	I’m tardy to the party but that Bum Bum cream smells good	{'place_id': '3b77caf94bfc81fe'}
1410778140	2020-08-05T07:40:40.000Z	1290915611388731392	The first thing imma do when I go to a party is ask a yt person if their hair is real.	{'place_id': '0fc6568d145d84ac'}
1012519124499554304	2020-08-05T06:53:46.000Z	1290903806834704385	can’t wait til it’s time for my friends to get married so we can go wedding dress shopping	{'place_id': '97e336e1e3ed9e1e'}
3010688366	2020-08-05T06:46:12.000Z	1290901904684244994	I took him out on a date today all day and ngl it made me really happy 🥰💕	{'place_id': '4db990e393c2e28b'}
578145362	2020-08-05T06:28:42.000Z	1290897502607089665	Friend: you were on a date yesterday. Me: how’d you know? Friend: you didn’t post on insta story	{'place_id': '3b77caf94bfc81fe'}
1214414983712239616	2020-08-05T06:22:13.000Z	1290895867285659648	Who goes to a party on a Tuesday 😖 aha just let me shower and I’ll head over ...	{'place_id': 'c1e1a49e92ce1ba0'}
292051844	2020-08-05T06:07:09.000Z	1290892077471903751	 the main actress was praising police brutality during the Hong Kong protests. im fine waiting for it to start streaming. i hardly go to the movies as it is but $0 per movie seems a bit much. maybe $0 but idk about $0	{'place_id': 'ddf8317a51899bd8'}
1093569487	2020-08-05T05:10:55.000Z	1290877924086693888	I either dress like a buzzfeed intern, like I’m going to the gym, or like a fairy nymph. No in between.	{'place_id': '3b77caf94bfc81fe'}
68059131	2020-08-05T04:38:43.000Z	1290869823312977920	I just won’t ever forget this guy in high school I went to the mall with once, sent me a unsolicited dick pic of his literal dick and asshole. Like what is the reason	{'place_id': '3b77caf94bfc81fe'}
1649584357	2020-08-05T03:29:55.000Z	1290852508382851072	Pride Resort banquette hall dressed for a wedding!    ..                	{'place_id': '3b77caf94bfc81fe'}
231520914	2020-08-05T03:25:42.000Z	1290851445034618892	Beyond grateful for Stephanie & DJ for such a lovely review and opportunity to get to know them. 💗 feeing blissful 🥰 Looking forward for your wedding in 0 ❤️“ Look no further for your wedding/engagement/event… 	{'coordinates': {'type': 'Point', 'coordinates': [-118.1430812, 34.1474332]}, 'place_id': '10de09f288b1665c'}
36007998	2020-08-05T03:22:00.000Z	1290850516071784448	“A kiss is a lovely trick designed by nature to stop speech when words become superfluous” - Ingrid Bergman.       … 	{'coordinates': {'type': 'Point', 'coordinates': [-118.4026, 33.8873]}, 'place_id': '3e5f2219d3106113'}
13963112	2020-08-05T02:18:25.000Z	1290834515967922176	 Atta girl! I literally can’t recall my wedding anniversary with my first husband. All I know it was the first week of Sept. and SUPER hot. 🔥 I look forward to your new memories. 🥰	{'place_id': '3b77caf94bfc81fe'}
131348506	2020-08-05T01:58:29.000Z	1290829499521617922	When people bring their own personal Bluetooth speaker to the gym 🙄Seeking attention much? Another gym pet peeve to go with girls completing sets in the mirror and peeps not re-racking DB’s. Just glad I got my ear buds on   	{'place_id': '9e42709040fafdb7'}
348036406	2020-08-05T01:17:36.000Z	1290819208045969408	 We have a very germaphobic babysitter in the afternoons. When she told me she went on a date, I initially blanched, but then she told me they met, masked & with face shields, at a fish place at the beach & ate 0 ft apart. She loved not having to touch a stranger on a 0st date.	{'place_id': '3b77caf94bfc81fe'}
348343818	2020-08-05T01:12:19.000Z	1290817878644547584	i haven’t been on a date in so long that i actually wanted to go on a date with this guy tonight who asked me out but i just laid down and ate a slice of pizza so....😴	{'place_id': '10de09f288b1665c'}
137097499	2020-08-05T00:15:29.000Z	1290803576869027844	I miss going to the movies 	{'place_id': '3b77caf94bfc81fe'}
22595501	2020-08-06T23:49:11.000Z	1291521733208363008	 😂🤣😂 I’m 0 min late to the party! 	{'place_id': '3b77caf94bfc81fe'}
79232353	2020-08-06T23:48:49.000Z	1291521643446067200	 remember frankies wedding 	{'place_id': '3b77caf94bfc81fe'}
3461430613	2020-08-06T23:26:34.000Z	1291516041152012288	 Ok cool, this is my neighborhood, I am going to go shopping put some things together to bring over in the next few days.	{'place_id': '3b77caf94bfc81fe'}
39100425	2020-08-06T23:24:32.000Z	1291515530680000512	  Well especially when there are so many videos of Biden going to Church!  Especially as VP. And how many of trump going to church?  Oh right, none	{'place_id': '59612bd882018c51'}
19779204	2020-08-06T23:23:37.000Z	1291515301398380544	 I’m pretty sure you can take that to  and exchange it for a drink😁	{'place_id': 'b0b79caecef59fb5'}
77845008	2020-08-06T23:10:30.000Z	1291511998358855680	I would rather the voting process be sort of like going to a restaurant. You check in give your phone number & they text you a time slot or an update on how long your wait time is because c'mon who wants to wait 0+hrs especially if we have the technology  	{'place_id': '3b77caf94bfc81fe'}
50804274	2020-08-06T23:05:38.000Z	1291510774171656192	 Excellent! I can’t wait for the replay on tv tonight after work to see the game 😇⚾️👏🏻	{'place_id': '0c2e6999105f8070'}
50804274	2020-08-06T23:05:07.000Z	1291510646912307202	     Excellent! I can’t wait for the replay on tv tonight after work to see the game 😇⚾️👏🏻	{'place_id': '0c2e6999105f8070'}
205240369	2020-08-06T22:56:41.000Z	1291508523952517120	 WTF 🤦🏼‍♀️ He doesn’t know Joe is a Catholic that actually goes to church?	{'place_id': '0fc6568d145d84ac'}
1264748733972885504	2020-08-06T22:32:04.000Z	1291502326868410368	My cousin had a wedding why tf wasn't none of our family there but her mama 😂😂😂😂	{'place_id': '97e336e1e3ed9e1e'}
603963279	2020-08-06T22:15:01.000Z	1291498038595207168	*i* picked out the wedding dress that my sister ended up getting so if you want to speak to me now, you’ll have to make an appointment	{'place_id': '3b77caf94bfc81fe'}
