2020-11-23T23:40:10.000Z	1331019742040133633	  Dam ... when I’m I going to work and eat .. shit	{'place_id': '16ff60eaacd70320'}
2020-11-24T19:25:40.000Z	1331318082153930754	" Overdependence upon axiomata and social theory are not ""great,"" on either side of the aisle. Running back to college in your mind isn't tranquil, logical thinking. It's high-minded escapism."	{'place_id': '011add077f4d2da3'}
2020-11-24T19:24:16.000Z	1331317729337466885	 Can’t do take out when you’re not even going out. FOH dude. You’re going to shut up and get used to this rice😂😂😂	{'place_id': '00c55f041e27dc51'}
2020-11-24T19:18:49.000Z	1331316360287309825	lmao is going out to eat alone at a restaurant lmaooo oh well	{'place_id': '5c7686d4c90a9bb0'}
2020-11-24T19:15:06.000Z	1331315425641193473	Occasionally we go out, but really we’d rather just hibernate with our dogs.    	{'place_id': '098152c9eb94a006'}
2020-11-24T19:09:28.000Z	1331314005760237568	I just want to be alone all day before i have to go to work and deal with annoying ppl but that not gonna happen 🙄	{'place_id': 'b46619b2722d9703'}
2020-11-24T19:00:30.000Z	1331311749354676227	    live look at me actually paying attention to college basketball for the first time ever before february 	{'place_id': '01a9a39529b27f36'}
2020-11-24T18:40:41.000Z	1331306764411736068	my toxic trait is going out to get coffee when i’m incredibly stressed out and have tight deadlines i need to meet :)	{'place_id': '01a9a39529b27f36'}
2020-11-24T18:38:40.000Z	1331306256011825153	This lockdown needs to happen ASAP I’m tired of my friends going to work.	{'place_id': '002e24c6736f069d'}
2020-11-24T18:26:51.000Z	1331303283735076869	the signs when they go out. 	{'place_id': '01a9a39529b27f36'}
2020-11-24T17:46:42.000Z	1331293179241500679	I start a morning I already got a 0 u gotta go to work to get some	{'place_id': '00c39537733fa112'}
2020-11-24T17:42:05.000Z	1331292017050218499	Whats killing me is that cause people think theyre asymptomatic they can still go out, smoke and interact w/ people.	{'place_id': 'b46619b2722d9703'}
2020-11-24T17:25:00.000Z	1331287716122726401	Sponsor-shirts forms for my team are about to go out...if you’d like to be a sponsor please let me know, if not there will still be an opportunity to purchase the shirt at a later date!	{'place_id': '00c55f041e27dc51'}
2020-11-24T17:17:01.000Z	1331285709110513666	Kinda wish my grandma waited until this year to tell me I’d need to go to school or work in order to stay in her house	{'place_id': '011add077f4d2da3'}
2020-11-24T17:11:13.000Z	1331284248049889283	 This!! I hated getting things i didn’t ask for or double items because someone chose not to check the registry after asking for it. Then having to go out of my way to exchange things 🙄	{'place_id': '25d1ef4322ba8e3c'}
2020-11-24T16:30:00.000Z	1331273877104758785	today is my sister’s birthday & i just want to reflect on how good of a friend she’s been for 0 yrs. she’s always there when i need her, no matter the distance. we havent went to school together since 0 & our bond hasnt changed. i wouldn’t trade you for anybody in this world	{'place_id': 'fa3435044b52ecc7'}
2020-11-24T16:29:08.000Z	1331273657029693440	Why is it my responsibility to educate my doctors on my diabetes. Didn’t you go to school to learn this?	{'place_id': '8279f00eacbd9f3b'}
2020-11-24T16:23:21.000Z	1331272202008686593	This weekends orders going out. Thanks for shopping with us! Open today 0-0. Link in bio for  store . 📦  📦 @ TopShelf Kicks 	{'place_id': '8739d0bab792509d', 'coordinates': {'type': 'Point', 'coordinates': [-74.2792552, 40.8425442]}}
2020-11-24T16:13:01.000Z	1331269601838194694	   I’ve chosen to bike them to school (pre pandemic) but it will take years for this to become generally accepted & commonplace. It’s ultimately the best way though - faster & cheaper. A little cold some days, wet on others but there are solutions available for that as well.	{'place_id': 'b046074b1030a44d'}
2020-11-24T16:00:26.000Z	1331266433003773955	What exactly is the point of going out of your way to be rude to people who are casually minding their business lol SUPER weird flex	{'place_id': '9a770e2f6d6e1451'}
2020-11-24T15:55:12.000Z	1331265116441108480	   Driving the child to school is often the first leg of a work commute or other car dependent journey. Walking the child to school, then walking back home just to get in the car for another trip is less convenient. This is why an ebike that carries kids is a game changer for us.	{'place_id': 'b046074b1030a44d'}
2020-11-24T15:45:25.000Z	1331262655366041606	Guys... I don’t wanna go to work 😭😭😭	{'place_id': 'b417858579cae104'}
2020-11-24T15:23:55.000Z	1331257246433554432	 Lmao I'm even seeing people who I went to school with kids going there now too	{'place_id': '002e24c6736f069d'}
2020-11-24T15:22:35.000Z	1331256908649476096	  I completely agree they need to sign two or three pitchers for depth then they can go out and get a guy like James McCann and sign George Springer to play center field sure up the bullpen and it would be a pretty successful offseason. Now if they want to go crazy get lindor.	{'place_id': '00c39537733fa112'}
2020-11-24T15:06:24.000Z	1331252838027186177	I ain’t talk to my god sister since I left to go back to school in August.. was thinking bout her & started having strange dreams that I didn’t understand and couldn’t piece together. Been getting a vision since the summer and I think I understand nie😭😒 don’t take people for	{'place_id': '858cec499f8adba6'}
2020-11-24T14:44:57.000Z	1331247439618207755	 That's why I think they shouldn't wait too long to let the market develop they have the money go out and make a first splash	{'place_id': '00c39537733fa112'}
2020-11-24T14:10:23.000Z	1331238739515936772	Now I’m really missing going out 	{'place_id': '00c55f041e27dc51'}
2020-11-24T13:51:13.000Z	1331233917849006090	 One last maskless superspreader event before they the hit the road. They really want to go out with a bang. 	{'place_id': '01a9a39529b27f36'}
2020-11-24T13:37:30.000Z	1331230464628158465	I have issues with waking up like every time I do I want to die but when I’m waking up to go to work, after like 0-0 mins of being up I’m like this not so bad lol	{'place_id': '011add077f4d2da3'}
2020-11-24T13:22:43.000Z	1331226744804827136	 if you chose to go out without a mask and/or travel, when you get the virus you must recover at home, denied inpatient hospitalization.  Hospitals and staff have “rights too to remain healthy and safe”.	{'place_id': 'fa3435044b52ecc7'}
2020-11-24T12:26:06.000Z	1331212497534251015	My Social Distancing Vacation was amazing. And now I’m going to work from bed until Thanksgiving 😂😂	{'place_id': '011add077f4d2da3'}
2020-11-24T12:14:46.000Z	1331209643398402053	 I just read an oral history  gave about his time in the Marines. It really was the launching point for his life to go to college and start a long career. Hope the  will say something today about him	{'place_id': '01a9a39529b27f36'}
2020-11-24T10:37:57.000Z	1331185278153859074	 ..  as I'm sure the kids he went to school with did.	{'place_id': 'dc4ad595a56393ac'}
2020-11-24T06:52:58.000Z	1331128662322720768	 I know u were that person that was always late to school for those nasty ass bagels	{'place_id': '00ca6959663f6d44'}
2020-11-24T05:38:19.000Z	1331109872285478913	even just go out for a fucking jog, I feel like the end of this year is somehow testing my mental health more than anything. I usually enjoy the holidays but I’m honestly feeling so much dread and a desire to just get these next few weeks over with as soon as possible.	{'place_id': '01a9a39529b27f36'}
2020-11-24T05:22:38.000Z	1331105927404138496	My prayers go out to the family and loved ones of Mayor David Dinkins. You will forever be remembered as a great public servant who served this City with dignity and respect. May you rest in peace. 	{'place_id': '01a9a39529b27f36'}
2020-11-24T05:00:38.000Z	1331100389974872069	  So Donnie...you are going out trashing masks?...lovely...0,0 dead Americans Donnie...	{'place_id': '00c39537733fa112'}
2020-11-24T04:59:58.000Z	1331100221800116224	Our countdown to college basketball continues with  bug man  The 0-0 forward from Brooklyn is set to make his season debut vs Mississippi State Valley this on Thanksgiving at 0pm 	{'place_id': '002e24c6736f069d'}
2020-11-24T04:05:23.000Z	1331086485089611780	Here is the clip from  Can see The Fiend jump the barrier before the lights go out during the A.J. Styles vs. Randy Orton match.  	{'place_id': '011add077f4d2da3'}
2020-11-24T03:21:21.000Z	1331075404623450116	 They had to be. And I was a crazy person for going out to drinks AND dinner in one night. Only to get up at 0am to go to a workout class the next morning that wasn’t in my living room.	{'place_id': '01a9a39529b27f36'}
2020-11-24T03:11:29.000Z	1331072924137250819	 So let’s see...I read your letter & YOU made the decision (finally) - THEN Donnie runs the bus over you by saying it was HIS idea...how miserably embarrassing and sad...& this is how you go out and will always be remembered ... wish you know your job and did it sooner	{'place_id': '00c39537733fa112'}
2020-11-24T03:08:06.000Z	1331072068885024769	" This one's going out to Joe in Delaware who wants to l hear Carole Bayer Sager's ""You're Moving Out Today."""	{'place_id': '01a9a39529b27f36'}
2020-11-24T03:03:18.000Z	1331070864075468802	bro going out sad and don’t even know it. 	{'place_id': '011add077f4d2da3'}
2020-11-24T02:38:57.000Z	1331064736130215937	 So my thing is why do people go out their way to say they aren’t talented or invalidate their contributions to female rap. Like they are super versatile and influential in hip hop rn so why downplay them all the time	{'place_id': '01a9a39529b27f36'}
2020-11-24T02:34:26.000Z	1331063598567841792	 Did u not go out on thanksgiving eve during your rumspringa	{'place_id': '00c55f041e27dc51'}
2020-11-24T02:15:55.000Z	1331058940680036352	 This was me taking my kid to school on bike last week having a close call with an asshole who had just dropped off his kid at school 	{'place_id': '011add077f4d2da3'}
2020-11-24T00:38:13.000Z	1331034353103745025	 Shit bms 😭 i didn’t wanna JUST go out to eat	{'place_id': '5a700e3c73cbf9b9'}
2020-11-24T00:00:21.000Z	1331024822076395520	Huge shoutout to our seniors and the rest of the squad for this almost undefeated season. Heartbreaking way to go out.  	{'place_id': '8a9c191d2cf2e895'}
2020-11-25T23:17:48.000Z	1331738890600919042	I hate going out if I feel I don’t have any action afterwards that’s why I’m always flopping.	{'place_id': '011add077f4d2da3'}
2020-11-25T23:11:39.000Z	1331737341531201538	  The onus is on you to provide the source for whatever supposedly supports your position, not for me to go out and search for someone else’s opinion. I actually read his book and formulated my own opinion about it so yeah I guess I’m ignorant.	{'place_id': '011add077f4d2da3'}
2020-11-25T22:55:45.000Z	1331733341444431872	  Biden was going to work to save our planet but then his administration’s fee fees got hurt because some kids didn’t think a Blackrock executive was a good choice to do it. Now we are all headed for extinction. ☹️	{'place_id': '011add077f4d2da3'}
2020-11-25T22:16:10.000Z	1331723380802916352	I really wanna go out and drink somewhere but I feel like I shouldn’t😅😫	{'place_id': '00c39537733fa112'}
2020-11-25T22:10:31.000Z	1331721958896128001	The night before Thanksgiving is typically such a fun night to let loose and go out with the girls. Ugh!	{'place_id': '01a9a39529b27f36'}
2020-11-25T21:59:01.000Z	1331719061290569730	  But didn't the hoarders learn the first time that toilet paper would not go out of style nor would it cure covid-0, and that grocery stores and drug stores would remain open?	{'place_id': '011add077f4d2da3'}
2020-11-25T21:58:41.000Z	1331718978079744000	Going out today! 	{'place_id': '00c39537733fa112'}
2020-11-25T21:56:53.000Z	1331718525744975878	if your mother didn’t grease your face before you went to school then you ain’t black 😂😂😂😂😂	{'place_id': 'fa3435044b52ecc7'}
2020-11-25T21:35:47.000Z	1331713216527945732	With all these pardons going out, should I like, go do some crimes?	{'place_id': 'c9f2dd04c9ba49c0'}
2020-11-25T21:14:10.000Z	1331707776477827073	     needs to start working for everyone else, or retire. People are dying of Covid-0 and starving now; Go out and help the needed; do what other elected are doing now.	{'place_id': '00c39537733fa112'}
2020-11-25T20:56:16.000Z	1331703273666080769	   Another ignorant post from a troll that doesn’t even know how to spell and advertising his or her low IQ.  It is Melania not Maleria! DOW at 0K. Go back to school and least talk economics you dope.	{'place_id': '54719aecdeecbbe8'}
2020-11-25T20:37:32.000Z	1331698558727319553	"    “poor kids are just as bright and just as talented as white kids,” ""I don't want my kids going to school in a racial jungle"""	{'place_id': '00ca6959663f6d44'}
2020-11-25T19:37:16.000Z	1331683392002400260	On the lowestttttttt of keys...y’all couldve just made clifford a strawberry blonde if you was finna go out this sad 🥴 	{'place_id': '011add077f4d2da3'}
2020-11-25T19:25:52.000Z	1331680521777258496	Teachers Unions will keep schools closed as long as possible. Their members would prefer to get full pay and not have to go to workThat part isn’t complicated	{'place_id': '01a9a39529b27f36'}
2020-11-25T18:54:37.000Z	1331672656169603079	  Surely you got six degrees because you enjoy being in school and learning. I presume you did not return to college five times in the hope your next degree would deliver a rewarding career?	{'place_id': '011add077f4d2da3'}
2020-11-25T18:47:11.000Z	1331670788525715457	  My kids can eat at a restaurant and go to get a manicure at a nail salon but not go to school. How does this make any sense? Meanwhile schools in other parts of NY-with Covid rates that are HIGHER than NYC’s-are keeping schools open. Private schools are open. This is inequity.	{'place_id': '011add077f4d2da3'}
2020-11-25T18:29:54.000Z	1331666435828035584	I think it would be really nice if  would provide a priority service for frontline workers that have caught Covid 🤷‍♂️ how my supposed to get the rest of my food for Thanksgiving other than going out in hoping not to infect others	{'place_id': '011add077f4d2da3'}
2020-11-25T17:59:30.000Z	1331658787338539013	Mounds of brussels sprouts going out today. We’re here until 0pm for any last minute needs or if you need to take a break from cooking to dine with us.   @ Brooklyn, New York 	{'place_id': '011add077f4d2da3', 'coordinates': {'type': 'Point', 'coordinates': [-73.95, 40.65]}}
2020-11-25T17:57:39.000Z	1331658321238126595	 Smh niggas gon go out sad we gon let em	{'place_id': '00c39537733fa112'}
2020-11-25T17:39:55.000Z	1331653857252937728	Excited to be going back to school man. Step by step 🤞🏻	{'place_id': 'bfde9c05b6e112fd'}
2020-11-25T17:16:31.000Z	1331647968538218497	normalize sleeping through your work half day that you weren't going to work anyway	{'place_id': '011add077f4d2da3'}
2020-11-25T16:59:23.000Z	1331643659733917708	Black people, my loves, we have to STOP putting so much pressure on bigger folks to sing well.It's not always going to work out the way you want it to sweetheart.	{'place_id': '01a9a39529b27f36'}
2020-11-25T16:58:36.000Z	1331643461829849088	imagine loving your job. like waking up every day and looking forward to going to work.can’t relate. i can’t sleep at night and then wake up with migraines.	{'place_id': 'dc4ad595a56393ac'}
2020-11-25T16:53:40.000Z	1331642220869509121	 I agree! Some of the teenagers we interviewed for our tide to school piece said they liked 0th.	{'place_id': '00c39537733fa112'}
2020-11-25T16:50:03.000Z	1331641308528644100	 I have to go to work now, send me a recap later ite?	{'place_id': '888a254ab33a9e2e'}
2020-11-25T16:42:10.000Z	1331639324417339392	I wish professors were more understanding of those working full time (and more) while going to school full time... Not everyone is available to work on group projects...	{'place_id': 'e4faa50d904ab815'}
2020-11-25T16:12:49.000Z	1331631940353609732	It’s a tough year for everyone, but We still want families to have enough food on tables to celebrate  .Thank you for all the volunteers help us distributing them to over 0 families! 🦃️🍗0 cases Mixed with Turkeys and variety of food going out today! 	{'place_id': '00c39537733fa112'}
2020-11-25T15:54:09.000Z	1331627240824721408	I asked my 0 yr old students what they were grateful for this year: “my family’s health; having enough tech so I can to go to school.” It did not have to be like this.	{'place_id': '011add077f4d2da3'}
2020-11-25T15:51:52.000Z	1331626666414772224	 That's a mistake Mr. President just go out with dignity. I'm upset too I voted for u too.	{'place_id': '00c55f041e27dc51'}
2020-11-25T15:41:41.000Z	1331624103145578497	Living in midtown I go out during specific hours..and I don’t travel on specific avenues...0,0,0, are off limits	{'place_id': '01a9a39529b27f36'}
2020-11-25T15:41:00.000Z	1331623931304964097	The truth is I very rarely go out and if I do I go out it’s at night why? I just prefer to go out at night where IM less visible and I can just not be seen.	{'place_id': '01a9a39529b27f36'}
2020-11-25T15:38:22.000Z	1331623270974631936	 It’s a fact and I think they still are. It’s obvious that they are still going out of their way to exploit his brand even when more $ could be made if they sought some type of renegotiation. Fuck them for real.	{'place_id': '01a9a39529b27f36'}
2020-11-25T15:36:40.000Z	1331622843025678338	I William McCullough 0rd In Newyork City ( USA )  waiting on the Elevator in my Apartment Building and getting ready to go out and enjoy my day. (  King ) (  Ace of Spade and King of Spade ) (  I Habibi -  I BeBella ) 	{'place_id': '01a9a39529b27f36', 'coordinates': {'type': 'Point', 'coordinates': [-73.99112517, 40.7588419]}}
2020-11-25T15:18:08.000Z	1331618176761737219	 Graduated high school in 0 and some of my teachers told us straight up to go to college because the debt was something we could pay off long term and there was literally nothing else for us to do now. There were NO JOBS.	{'place_id': '01a9a39529b27f36'}
2020-11-25T15:17:04.000Z	1331617910792581122	Just waking up in NYC to hear the news that Heavy D has sadly passed away in London. My thoughts and prayers go out to his family at this hard time. We never saw eye to eye in recent times but I’d never wish this on him. May his soul rest in peace 🙏🏽 	{'place_id': '01a9a39529b27f36'}
2020-11-25T15:05:47.000Z	1331615069529137158	 May you go out of business. You are a disgusting company.	{'place_id': '01a9a39529b27f36'}
2020-11-25T15:04:53.000Z	1331614842374008834	 You are disgusting. May you go out of business.	{'place_id': '01a9a39529b27f36'}
2020-11-25T14:52:01.000Z	1331611605071765505	Me watching everyone getting excited for the holidays knowing I still got to go to work and won’t have any food waiting for me after my shift 😩😩😩 	{'place_id': '01a9a39529b27f36'}
2020-11-25T14:28:19.000Z	1331605642168164354	Fuck it im just not going to work today AGAIN for free AGAIN when im on my last 0 fucking dollars. Id rather feel like shit alone tbh so yeah im not on this app cause all im getting is less people seeing me, more work and less outcome from it.	{'place_id': '011add077f4d2da3'}
2020-11-25T14:27:22.000Z	1331605403541626882	More needs to be done to bring diversity to school leadership on S.I., experts say     	{'place_id': '00c55f041e27dc51'}
2020-11-25T14:20:25.000Z	1331603651996094470	If you not feening to have sex with me like I am to you....It’s not going to work	{'place_id': '858cec499f8adba6'}
2020-11-25T14:18:05.000Z	1331603066689380352	😢🙏🏽💔😔😔😔 my sincerely apologies for your uncle’s passing :(Prayers and condolences all go out to you and your family. 🥺🥺🥺😔 	{'place_id': '07d9db4bc3c87001'}
2020-11-25T14:07:59.000Z	1331600523833856002	So, I decided to dress down like a bum a$$ person going to work today and the irony of seeing people you know sees you like a bum ass b!tch. HI 🙋🏻‍♀️ ... Ughh!! But, if you dress like a person -you no see no one!! 😂	{'place_id': '01a9a39529b27f36'}
2020-11-25T13:32:52.000Z	1331591685722288131	 When I was a kid, my mother would scold me for reading entire books at the beach but by the time I got to college, I had such guilt about my inability to focus - I assumed it was just that I was bored by school after a while and was ashamed by that. You are making me wonder.	{'place_id': '01a9a39529b27f36'}
2020-11-25T12:49:09.000Z	1331580686797561856	I can’t stand people who wait around for the Government to do something for them and not going out and getting it themselves. You can change your own situation faster than waiting on a Democratic or Republican President.	{'place_id': '011add077f4d2da3'}
2020-11-25T12:37:37.000Z	1331577780614664198	Super excited to go to this event this morning for the  My students are heading out for their internships, & I’m going out as  It should be really cool! Come through! Be sure to social distance & wear your mask!   	{'place_id': '011add077f4d2da3'}
2020-11-25T10:04:43.000Z	1331539302124318724	 Yes sunburst is it going to work	{'place_id': '00c39537733fa112'}
