258556885	2021-05-03T23:49:31.000Z	1389366544191401987	Me every check lol... no more going out.. 😂😂😂 @ Carson, California 	{'coordinates': {'type': 'Point', 'coordinates': [-118.26, 33.8397]}, 'place_id': '56909099a1d44057'}
1275768859807625217	2021-05-03T11:16:56.000Z	1389177148930281473	I ain’t ever going out sad like that this nigga sent me a screenshot of my Twitter; the video and now writing me on jackd bro mental health is serious and it’s ok to seek help	{'place_id': '3b77caf94bfc81fe'}
2821049336	2021-05-03T08:15:40.000Z	1389131532216913920	Scherrie0I hoping that your last season with the voice you will be going out a winner as you might tell I'm not happy that your leaving the show when you have so many years of fun an youth to give the show but Cam is your golden boy who will win 0 u 	{'place_id': 'ef74afb7ccba74d6'}
1383905690717065225	2021-05-03T07:04:14.000Z	1389113553169174528	Monks in MawLaMyaing, Mon State raised there-finger salutes while going out for alms on this early morning. 	{'place_id': 'cce33d74ceffbe08'}
386383550	2021-05-03T06:38:24.000Z	1389107054019682306	Really don’t want to go to work tomorrow 😫😫😩😩	{'place_id': '3b77caf94bfc81fe'}
2941604301	2021-05-03T05:32:53.000Z	1389090566386819072	I wanna go back to school but I’m so indecisive on what I want to do	{'place_id': '3b77caf94bfc81fe'}
1078535129000140800	2021-05-03T04:16:31.000Z	1389071347846836225	I’m such a good friend idc what anybody says 😩 I literally go out of my ways to do shit for the homies &lt;0	{'place_id': '01c060cf466c6ce3'}
1408889839	2021-05-03T03:50:01.000Z	1389064677028626434	ok so wanna go out to my boba spot tonight, it’s been too long	{'place_id': '00b028b400039d97'}
803987344390922240	2021-05-03T03:38:30.000Z	1389061777866989572	not me wanting to go out	{'place_id': 'c2ad98c80a97adde'}
1162165944614977536	2021-05-03T03:27:59.000Z	1389059133622550536	Dear girls, while you’re out being successful, that boy is gonna still be going out and getting high.	{'place_id': '3b77caf94bfc81fe'}
1110198781	2021-05-03T02:47:59.000Z	1389049066324037638	For the people that are currently in event-planning mode, virtual events and zoom are going out of style. I’m over it. Is it just me? 🤷🏽‍♀️ 	{'place_id': 'e1e35d357ceefa52'}
25462379	2021-05-03T01:55:38.000Z	1389035891742572545	Okay so my first ever dream as a child was to be apart of something that would go out and rescue animals but as I was getting older I realized I loved animals too much and so much that seeing them hurt or in distress made me incredibly emotional and it wouldn’t work lol 	{'place_id': '20ba6fb3b1ee82da'}
1227763970901041153	2021-05-03T01:30:34.000Z	1389029583073153026	 0.  When Bernie says it is  economic anxiety that makes ppl vote for Trump, he is saying blk pll don't have economic anxiety0. Biden doesn't need to call Trump voters raging racists bc he doesn't go out of his way to defend them like Bernie does	{'place_id': '1193edda55d6fa3d'}
121142693	2021-05-03T01:26:45.000Z	1389028623185707008	If your business is okay paying minimum wage, even when your full-time employees don’t have a living wage, your business model SUCKS and your business SHOULD go out of business....for humanity. ...and morals. ...and the Golden Rule.	{'place_id': '3b77caf94bfc81fe'}
497304337	2021-05-03T01:09:20.000Z	1389024241262108672	I wanna go out to eat somewhere nice and don’t mind eating alone at all but them ain’t the vibes today	{'place_id': '3b77caf94bfc81fe'}
209211439	2021-05-03T00:11:09.000Z	1389009597625634817	The QB was still in the field of play... if he fakes like he’s going out of bounds and cuts back and picks up a big gain then what ?! Gotta let that play stand. 	{'place_id': '4d1d90faa5484b1c'}
1049049672	2021-05-04T23:34:49.000Z	1389725231439179780	I wanna go out for drinks & everybody I know is swearing off alcohol smh😩	{'place_id': '3b77caf94bfc81fe'}
22753399	2021-05-04T23:33:45.000Z	1389724962328436736	 Depends if the other person reaches out first and doesn’t have a topic in mind to talk about Im not out of my way to keep it going. You reached out first. 😅🤣	{'place_id': '3b77caf94bfc81fe'}
1329245797196591104	2021-05-04T22:52:00.000Z	1389714455848579072	As a black kid going to school in the 'hood of L.A., The Diary Do Anne Frank touched me at my core! 	{'place_id': 'b2fda7385aa963dd'}
2235288840	2021-05-04T21:58:38.000Z	1389701023640428545	   Ummm he’s done it for all his career with FHOF players 👀 only reason I know is because I’m a Russ guy.. he’s from out here and owns dealerships.. went to school in Hawthorne and Westwood. ✊🏾	{'place_id': '771f8196d3598fe8'}
48289730	2021-05-04T21:42:14.000Z	1389696898756349955	start school today. My first day back to school ... seems unreal to me ..	{'place_id': '575c6d4e1b73546d'}
15665478	2021-05-04T21:09:11.000Z	1389688580751069185	I’m so glad I decided to have an edible before getting in the car with my family for big kids vax appt. we have to run other time sensitive errands and are 0 minutes behind schedule. Nobody knows how to go out in public anymore. 	{'place_id': '2feb76248fd9c581'}
1328052931275288581	2021-05-04T19:43:14.000Z	1389666949848649729	Lul baby bussit open & let a nigga go to work	{'place_id': '0706a21788cadb8d'}
845671538753880064	2021-05-04T19:21:41.000Z	1389661526714318849	Laying down sipping on my beer like I ain’t gotta go to work in a few	{'place_id': '3b77caf94bfc81fe'}
395997316	2021-05-04T19:15:37.000Z	1389660000046370819	It’s hard work but pays six figures easily I know people that didn’t go to college making up to 0k a year In blue collar trades that dude Joel can suck a fat one 	{'place_id': 'eb1bb64775708bc1'}
21270808	2021-05-04T19:11:25.000Z	1389658942683246594	 Maybe I need to go back to school in 0...	{'place_id': '3b77caf94bfc81fe'}
1183426894533840896	2021-05-04T18:17:06.000Z	1389645276424511490	Let’s go out on a date today?	{'place_id': '3134f9d2892d2685'}
284252775	2021-05-04T16:56:10.000Z	1389624908880125954	Ha, I told myself I wasn’t going to work 0 hours a day this month... just cuz I’m working 0 days a week... but my dumbass just accepted 0 hours a day 😂😂	{'place_id': 'eb1bb64775708bc1'}
602740410	2021-05-04T16:39:23.000Z	1389620681931776003	Rolling out in Uber to school this morning.  Have a amazing day family.  😃👍🏾	{'place_id': '3b77caf94bfc81fe'}
495551756	2021-05-04T15:32:31.000Z	1389603854849740805	 Yes and the Republicans reply to that is that the Democrats are forcing you to go to school we need to show up and dispute these ridiculous lies. There fox audience believes everything we need to get on Fox and refute these lies	{'place_id': 'd35feae19d268b09'}
160041757	2021-05-04T15:17:18.000Z	1389600027748700161	Me and by boyfriend are going out to eat for the first time in a long ass time on Friday. We are going to celebrate our antibodies. I’m VERY excited. Thank you science!	{'place_id': '3b77caf94bfc81fe'}
1150979219431628801	2021-05-04T13:34:43.000Z	1389574209924259840	    0. And then, In turn, preached that to those whom they were supposed to go out and convert.  The absolute answer is absolutely not.  Every single written account follows Catholic theology to a tee.  Then we have all the Catholic Councils (not one LDS council in 0 yrs), all	{'place_id': 'a077793faceeda6f'}
1123516540274364421	2021-05-04T08:29:04.000Z	1389497289840816132	Ppl really used to go out to find dates...wtf was wrong with them	{'place_id': '3b77caf94bfc81fe'}
376920261	2021-05-04T05:50:29.000Z	1389457383408164867	I’ll go out my way to please you. Girl I got the remedy. 🎶	{'place_id': '3b77caf94bfc81fe'}
762887915940614145	2021-05-04T05:29:52.000Z	1389452194190028801	All these down ass people are going to work in AK!! Maaaaaaannnnnnn 🙃	{'place_id': '3b77caf94bfc81fe'}
225208152	2021-05-04T05:21:55.000Z	1389450195100782598	I love LA!! I still wear my mask when I go out. We're not at herd immunity even here, so we'll keep at it. 	{'place_id': '771f8196d3598fe8'}
42365091	2021-05-04T04:41:08.000Z	1389439928015089673	 Why can’t the lakers post up AD and have him go to work? Everything is a prayer or turnover. Gasol and Mathews were playing well. Why sit them?	{'place_id': '3b77caf94bfc81fe'}
26328244	2021-05-04T03:42:13.000Z	1389425102907867142	I hope the council members of  see that the children of our city, & its residents should ALWAYS be  Having a protest on first day of returning to school is the worst way for any child to return to normalcy. Shame on those who didn't protect us residents either.	{'place_id': '59612bd882018c51'}
2575614691	2021-05-04T03:35:04.000Z	1389423303173951488	i feel so mf dead inside. i didn’t go to school today and have been in bed listening to music all day	{'place_id': '07dccb89e8f25a8f'}
2248492992	2021-05-04T03:24:27.000Z	1389420630815043585	 Lets go out for drinks lol on me	{'place_id': 'aa755c5c1b8e341b'}
756101427596922881	2021-05-04T02:43:02.000Z	1389410208154218498	I miss dressing up and going out on dates.	{'place_id': '3b77caf94bfc81fe'}
33840338	2021-05-04T02:17:46.000Z	1389403850788859907	I wanna go out	{'place_id': '3b77caf94bfc81fe'}
703752912288116736	2021-05-04T01:42:08.000Z	1389394881710157825	   Gonna go out on a strong limb here and say that he’s better than he used to be. All around package wise	{'place_id': '01c060cf466c6ce3'}
215380332	2021-05-05T23:22:26.000Z	1390084500265132035	Going out for 0 drink..... 😅	{'place_id': '3b77caf94bfc81fe'}
701818555709304832	2021-05-05T22:54:54.000Z	1390077574001266688	Waiting to go out for Cinco de Mayo but I guess that’s not happening 🌮🥃 	{'place_id': '3b77caf94bfc81fe'}
1083093300792324097	2021-05-05T22:53:55.000Z	1390077324540796934	0th grader: “I think that we are very very close to getting back to school. And I think that the way our new president is handling things is a very good way and we would not have gone to this if it were still the last president.“Brian Kilmeade:  	{'place_id': '1927193c57f35d51'}
92359562	2021-05-05T22:44:53.000Z	1390075050867449858	You’d think I went to school for this shit lol	{'place_id': '3b77caf94bfc81fe'}
903125094	2021-05-05T22:34:20.000Z	1390072396804071424	  That they can’t wait to GO TO WORK	{'place_id': '3b77caf94bfc81fe'}
878719459728347136	2021-05-05T22:24:43.000Z	1390069978498355202	I just need friends who wanna go out and drink :(	{'place_id': 'd71cc91cb651e322'}
208732912	2021-05-05T21:39:47.000Z	1390058667861417986	Go out &  	{'place_id': '3b77caf94bfc81fe'}
544713277	2021-05-05T20:53:23.000Z	1390046990466048004	If anyone would like to go out for margarita flights today hit me 💃🏻	{'place_id': '01c060cf466c6ce3'}
1378018562	2021-05-05T20:27:06.000Z	1390040380062638080	Taking the obligatory booth selfie while recording some commercials at  First time visiting this studio. Everyone there was super friendly and professional! Always nice to go out to an actual studio. 	{'place_id': '59612bd882018c51'}
323982384	2021-05-05T20:02:03.000Z	1390034074501226497	smart! i expect people in certain markets will start going out on fridays as their vaccines take hold, and they don’t want that to tank viewership. 	{'place_id': '3b77caf94bfc81fe'}
916069574	2021-05-05T19:48:33.000Z	1390030676980760576	Don’t even feel like going out today 🥱	{'place_id': '3b77caf94bfc81fe'}
1409145523	2021-05-05T18:53:08.000Z	1390016731502944258	People with no degree love shading people who went to school, How you gon hate from outside of the club? 😂😂😂	{'place_id': '3b77caf94bfc81fe'}
1166880459235553281	2021-05-05T18:05:37.000Z	1390004773487665154	 Chicago 0s are my grail sneaker. They were the first pair that got me into sneakers. Couldn’t get this shoe because of the high resell price on them. I’ve been grinding and going to work as much as I can. Money is always tight with college too. Size 0 men’s  	{'place_id': 'd07feb9e5b1ce37c'}
965675108953079808	2021-05-05T17:30:54.000Z	1389996038006591492	⚡🕰️ 0:  technology in present-day  goes  to reveal  hitching a ride to school in the opening scene from        	{'place_id': 'b0b79caecef59fb5'}
553179398	2021-05-05T17:11:32.000Z	1389991162224668673	I love and miss you my favorite cousin always !! Yes I need to go out there and party with my crazy family out in AZ ITS GON BE LIT 😘😘😘 	{'place_id': '2da132a7bfebfc0c'}
1667103122	2021-05-05T17:02:38.000Z	1389988922097242113	 Now you can go out!	{'place_id': '01c060cf466c6ce3'}
1122927516576935936	2021-05-05T17:00:04.000Z	1389988275213852675	Happy Cinco De Mayo .  candies🍫🍬 going out 🌱🔥😋 @ Los Angeles, California 	{'place_id': '3b77caf94bfc81fe', 'coordinates': {'type': 'Point', 'coordinates': [-118.2445, 34.0564]}}
166049538	2021-05-05T16:59:51.000Z	1389988220914442240	Low key don’t wanna go to work	{'place_id': 'd71cc91cb651e322'}
345490505	2021-05-05T16:57:49.000Z	1389987709490397185	 Bro niggas see green lines and go out sad lol	{'place_id': '3b77caf94bfc81fe'}
1179918841649872896	2021-05-05T16:25:05.000Z	1389979474125414401	 Save some I didn’t have to go to work early this morning lol	{'place_id': '01c060cf466c6ce3'}
238062226	2021-05-05T16:20:44.000Z	1389978376547360773	But got my real estate class so here I go back to school	{'place_id': '7d2aec133a24b554'}
69132972	2021-05-05T16:17:37.000Z	1389977593374334976	Your boy has had hella job offers go out with roles! I’m finally getting the hang of my job more and more each day. I received a personal thank you from one of my hiring managers which is always a great feeling.  	{'place_id': '01c060cf466c6ce3'}
248854931	2021-05-05T16:15:30.000Z	1389977062388109313	 Sam Kinison in Back to School.	{'place_id': '3b77caf94bfc81fe'}
2938812786	2021-05-05T15:42:45.000Z	1389968820408709120	 girl i put that account on private i can’t go out sad 💀	{'place_id': '3b77caf94bfc81fe'}
1382752541662793731	2021-05-05T14:59:20.000Z	1389957894221619200	 your being supported by people that don’t care about you. Your John Merrick the elephant man to them and they are using you. This is not going to work out for you at all. GOP transgender candidate that’s an oxymoron!	{'place_id': '3b77caf94bfc81fe'}
55677600	2021-05-05T14:57:13.000Z	1389957359674400769	well I’m awake and I’m still crying. guess I’m gonna go to work? FUCK!	{'place_id': '0038b1943e3140e9'}
1400613546	2021-05-05T14:53:48.000Z	1389956502048309253	Trevor Bauer keeps going out and pitching gems, with no run support. They’ve got to figure out this slump. 😩 	{'place_id': '3b77caf94bfc81fe'}
592606032	2021-05-05T13:49:56.000Z	1389940428540157959	Let's go out to lunch Friday?	{'place_id': '3b77caf94bfc81fe'}
144689827	2021-05-05T13:31:13.000Z	1389935715887112217	My heart breaks 0 🇲🇽 Mexico.  Monday night's train accident was horrific-Something that should never have happened.  R thoughts & prayers go out 0 the families' victims.  Hopefully, the responsible parties will be held accountable.	{'place_id': '174309ec90de94d0'}
3976518680	2021-05-05T13:29:10.000Z	1389935203456413696	 I think the headline should be “Racist parent writes racist letter to school parents and pulls child out of elite enlightened New York academy and moves down to Florida which is more accepting of his racism.”	{'place_id': '3b77caf94bfc81fe'}
1476174398	2021-05-05T13:12:13.000Z	1389930936708440064	 Bitch we can not go out tonight it’s cinco de Mayo it’s gonna be packed	{'place_id': '2da132a7bfebfc0c'}
260634254	2021-05-05T09:39:35.000Z	1389877426935668736	 I fear going out & seeing horny, drooling hordes looking to defile others with the Uncleanness & Sexual Savagery that'll lead to loads of disappointment. I'm honestly genuinely curious to see the swath of such things post vax?	{'place_id': '3b77caf94bfc81fe'}
42048593	2021-05-05T08:50:40.000Z	1389865116301094914	 I am right there with you. I seldom fall asleep before 0:0 am, and then I am awake before 0 am. Good thing I am retired and don’t have to go to work in the mornings.	{'place_id': 'bcd6f5a92e969e33'}
725139534602719233	2021-05-05T08:29:57.000Z	1389859900692467712	 If I don’t see u before I go when I get back I need to go out lol 😂  	{'place_id': '97e336e1e3ed9e1e'}
122597015	2021-05-05T07:03:26.000Z	1389838129469673478	People that are going to BATT just to see little boys cut their dicks off and wear dresses to school are called BOBBY DEBARGE DADDY AKA A FUCKIN WEIRDO ass pedophile. 	{'place_id': '3b77caf94bfc81fe'}
122597015	2021-05-05T06:53:12.000Z	1389835553235898372	  So when lil billy wants to rock a dress @ school and y’all let him on the girls b-ball team and he man handles my daughter due to strength... don’t get mad when I come to school and slap lil billy and his mom 😂	{'place_id': '3b77caf94bfc81fe'}
297151746	2021-05-05T06:35:08.000Z	1389831007499526147	 you really gonna make me go out on no sleep and 0hrs of flying?!?!	{'place_id': '3b77caf94bfc81fe'}
14192448	2021-05-05T04:56:02.000Z	1389806065923936257	 At 0 moved from MO to CA. Took a data entry job while going to college nights. At 0 I got into  & graduated magna cum laude while working. Had HR job for 0 years before the economy collapsed. Got two MAs & got an amazing job while doing Ph.D. Now finishing doctorate at 0.	{'place_id': '174309ec90de94d0'}
824559096	2021-05-05T04:34:03.000Z	1389800535679651842	I wanna go out on a ramen date  	{'place_id': '05b5c83b6407aaac'}
894655319887953920	2021-05-05T04:24:32.000Z	1389798138366468097	Sometimes your kids gotta keep you in check 😂😂. THANKS CLAIRE! I will now bring the buzzers I bought for class TWO weeks ago to school.Consider them IN MY BAG! 	{'place_id': '10de09f288b1665c'}
828368112	2021-05-05T04:07:19.000Z	1389793809328869376	My heart going out to colombia 🇨🇴 right now ...it ain’t right	{'place_id': '3b77caf94bfc81fe'}
736048496604676097	2021-05-05T03:53:38.000Z	1389790362076516354	My friends want me to go out tonight... besties I wake up at 0:0am now for work. It’s not happening luv	{'place_id': '2da132a7bfebfc0c'}
17816121	2021-05-05T03:49:11.000Z	1389789242625232896	Beautiful new art just popped up in my neighborhood this week next to my office. I hope the beautiful mermaid reaches her  !!       @ San Pedro, California 	{'place_id': '3b77caf94bfc81fe', 'coordinates': {'type': 'Point', 'coordinates': [-118.28461, 33.73787]}}
1113520101108531200	2021-05-05T03:37:20.000Z	1389786263004225536	I love masks only because I get to go out in public and not worry if someone sees me out with my zit cream on 😂	{'place_id': '3b77caf94bfc81fe'}
137360674	2021-05-05T03:17:53.000Z	1389781365604843521	Southern niggas always get the same car when they go out of town 🤣	{'place_id': '0c2e6999105f8070'}
3303649748	2021-05-05T03:07:54.000Z	1389778856530255872	 0 in 0. in a country of @ 0 mil. black adults (& the wash. post doesn't exactly go out of its way to help conservatives). it's such a small # that it doesn't even register when you try to figure out the %. as long as the checks clear though, ben. as long as the checks clear. 	{'place_id': '3b77caf94bfc81fe'}
1523891821	2021-05-05T02:29:50.000Z	1389769276043653130	My deepest condolences go out to India & around the world that are suffering from  that lost their lives due to the COVID0 pandemic. I stand in solidarity w/India & the global community.        	{'place_id': 'b0b79caecef59fb5'}
1354229475622326274	2021-05-05T02:27:37.000Z	1389768717689507846	The lights go out at the Smoothie King Center as Steph Curry puts up a 0-pointer, and he still almost makes it  	{'place_id': 'eb1bb64775708bc1'}
3383513834	2021-05-05T02:24:48.000Z	1389768008550150145	I’m over here planning to go out knowing damn well I have finals in a few weeks 	{'place_id': 'c1e1a49e92ce1ba0'}
92359562	2021-05-05T02:13:32.000Z	1389765173435502598	If you go to school you’ll probably end up making less than these niggas honestly lol 	{'place_id': '3b77caf94bfc81fe'}
14456685	2021-05-05T01:22:45.000Z	1389752392254595074	 HAHA oh no worries. i went to college in connecticut!! lots of horrible bropinions out there. hahahahaha	{'place_id': '3b77caf94bfc81fe'}
19886154	2021-05-05T00:34:33.000Z	1389740264529399813	Came back to NY, did background work for film and TV. Went back to school. Briefly worked at summer camp as a videographer and boat driver where I took kids tubing, water skiing, and jet skiing. Started to do VO professionally in junior year (0/X)	{'place_id': '2feb76248fd9c581'}
19886154	2021-05-05T00:34:33.000Z	1389740263426301952	Buckle up.Started as a hobby after participating in an Adventures in VO Panel in 0 when I was 0. Went to school for film editing, interned for DuArt, took a year off due to finances, and did Disney College Program where I worked as a greeter and boat deckhand (0/x) 	{'place_id': '2feb76248fd9c581'}
3576487941	2021-05-06T23:43:11.000Z	1390452113092661254	It’s been decided that every time I go out to eat with tanner and I mean every time, my food is wrong 🥲	{'place_id': '97e336e1e3ed9e1e'}
282208660	2021-05-06T21:58:18.000Z	1390425719017119745	I have always found it funny when famous people go out of their way to  look smart , and end up looking really stupid. While generally likable , her life reference is always an act. To my knowledge she has a PHD in nothing. Probably best to look for next script, and shut mouth. 	{'place_id': '10de09f288b1665c'}
394452629	2021-05-06T21:18:12.000Z	1390415624409600000	since i’m never going to go back to school i find it imperative to tell someone that my senior thesis choreography piece was going to Kim Possible theme and it would have been ELECTRIC	{'place_id': '3b77caf94bfc81fe'}
338586694	2021-05-06T20:47:57.000Z	1390408012351737857	 Yes and hold WWE and Universal titles together. If only that was possible. Any way you both decided to go out as long as it’s in good health and sprites.	{'place_id': '07dccb89e8f25a8f'}
3162990644	2021-05-06T20:32:19.000Z	1390404079470268416	Yeah, I actually like to go out to eat by myself 	{'place_id': '67571a7baaa5906b'}
1354504573	2021-05-06T20:22:41.000Z	1390401654583820290	The boys have to get a Covid test every week in order to keep going back to school and every time we go they get so nervous 🥺	{'place_id': 'd71cc91cb651e322'}
224479831	2021-05-06T18:11:04.000Z	1390368530608967686	Damn. Is Pujols retiring? If so why not have him go out that way rather than release? This signing went nothing like I envisioned 	{'place_id': '3b77caf94bfc81fe'}
524847152	2021-05-06T17:48:27.000Z	1390362840335208451	PSA!! If you plan on going out to eat today and don’t plan on/ have enough to tip your server, stay the fuck home or go to McDonald’s and fuck yourself🥰	{'place_id': '3b77caf94bfc81fe'}
565132779	2021-05-06T16:54:47.000Z	1390349335091728389	Ahhh sorry for all the tech issues with mics and monitors going out. Hope we can still do the teams proud and deliver excitement for their huge achievements getting to the international stage.Congratulations to  on the huge performance! 	{'place_id': '3b77caf94bfc81fe'}
23832586	2021-05-06T16:28:21.000Z	1390342683424555015	I could have sworn they taught us government was supposed to be about the betterment of all Americans. Now we got sports teams of Americans vs. Americans as the government. Its not going to work like this. 	{'place_id': '3b77caf94bfc81fe'}
79617325	2021-05-06T15:57:18.000Z	1390334867456462853	 Gonna go out on a limb and say that young man is not having a great time.	{'place_id': 'a077793faceeda6f'}
776129755766661120	2021-05-06T15:18:44.000Z	1390325164005498881	 She is an opportunist that does not care about the people. Only the money. I will go out of my way to ensure this fraud does not get ellected. Not on my watch.	{'place_id': '3b77caf94bfc81fe'}
1328052931275288581	2021-05-06T13:39:42.000Z	1390300239781761031	Should I get dressed dressed or go to work bummy lol	{'place_id': '0706a21788cadb8d'}
1219854449515978753	2021-05-06T13:00:36.000Z	1390290398778593283	  At least he died happy, that’s the best way to go out 🤣🤣🤣	{'place_id': '3b77caf94bfc81fe'}
1300660825183543296	2021-05-06T09:57:20.000Z	1390244279591874562	I don’t wanna go to work..... whoever made inventory @ 0am your moms a hoe 😩	{'place_id': '3b77caf94bfc81fe'}
1214121852664074240	2021-05-06T07:58:19.000Z	1390214327928442883	I miss you a lot I can not go to sleep . I can’t eat or go out with my family and I don’t go out or talk with some nice neighborhood and happy one year of your death my big brother Steven Andrew orozco . Love you Steve-O 💀 🥺😭😞🙏✝️🕊🤍🌹 	{'place_id': '3b77caf94bfc81fe'}
360779401	2021-05-06T04:51:46.000Z	1390167383105425411	I be wanting to go out and do shit man	{'place_id': '3b77caf94bfc81fe'}
702929539186339840	2021-05-06T04:44:42.000Z	1390165602816249859	  I quit Sugar free Red Bulls 0 years ago and Diet Coke 0 years ago after kidney stones. I don’t know many senior citizens that drink “energy drinks”. If I am going out, it will be with a IPA in my hand.	{'place_id': '712ece9c3ad485de'}
1381427013429329921	2021-05-06T03:37:45.000Z	1390148755274440705	Going out tonight 😊 	{'place_id': '2da132a7bfebfc0c'}
1239512192	2021-05-06T03:19:04.000Z	1390144051727331335	You know it’s crazy when people say they can’t hangout and then what do you see them doing? Going out lol message received	{'place_id': '07dccb89e8f25a8f'}
198746638	2021-05-06T03:13:59.000Z	1390142774314299393	 Kind of? I've been thinking about it for a while. I don't think I'll be writing specs anymore. I'm going to focus on projects I can make myself.The traditional route just isn't ever going to work for me & I can't go through that failure again.	{'place_id': '3b77caf94bfc81fe'}
438569538	2021-05-06T03:08:54.000Z	1390141494531555328	Going out, solo dolo, in all black tonight 🔥🖤	{'place_id': '05b5c83b6407aaac'}
37007382	2021-05-06T02:35:18.000Z	1390133037732487172	Even though I had a really good day, I’m feeling depressed tonight—like I’m supposed to be going out. It’s not like people have asked me out, it’s just feels like it’s what I should be doing. Is everyone pretty much back to normal except me? 	{'place_id': '3b77caf94bfc81fe'}
