615358607	2020-02-17T23:39:27.000Z	1229550961594707969	I hate when I go out in public and the public be out there...	{'place_id': '4a4c49cb161a4eb9'}
18379736	2020-02-17T18:06:34.000Z	1229467186919591936	As Soon As I Got Home Yesterday I Came TO My Office. I Missed This Shit!           … 	{'coordinates': {'type': 'Point', 'coordinates': [-73.8383, 40.9127]}, 'place_id': '44453d2ae8e47fd5'}
1146475966602141696	2020-02-17T17:55:32.000Z	1229464411758321667	Straight girl at brunch: “she’s a trauma counselor now”Straight boy: “did she go to school for that?”  🙄🙄🙄🙄🙄	{'place_id': '011add077f4d2da3'}
16176972	2020-02-17T17:49:37.000Z	1229462921266319363	Probably no stream today, taking  back to school	{'place_id': '0102611f55c5f14b'}
788459860841074688	2020-02-17T17:39:31.000Z	1229460379509624832	 Not true, Trump was uniquely qualified to beat Clinton. Rubio? Jeb? Cruz? No chance. Trump is not a deep strategist, he is king shark in a foot-deep pool, which is where the click economy has been pouring us into for decades. Go out of that pool and he's a rich jackass.	{'place_id': '011add077f4d2da3'}
27254779	2020-02-17T17:38:55.000Z	1229460228162412544	 I wanna go out there , just to eat food . Are you going for a particular reason ?	{'place_id': '01a9a39529b27f36'}
855897425743052800	2020-02-17T17:31:05.000Z	1229458259008008192	 The thing is it’s just ignorance cause she smart she went to college and yada yada its just pure ignorance like ew	{'place_id': '53c4c0f31bd9e72b'}
2412936801	2020-02-17T17:20:33.000Z	1229455608220463106	I send my kids to school so they can learn how to count, but I teach my kids what counts.  @ New York, New York 	{'coordinates': {'type': 'Point', 'coordinates': [-74.0064, 40.7142]}, 'place_id': '01a9a39529b27f36'}
1330496436	2020-02-17T17:05:08.000Z	1229451728224948225	I really don’t wanna go to work 😭😭	{'place_id': 'b046074b1030a44d'}
1431954097	2020-02-17T17:04:48.000Z	1229451641402855431	I had the privilege of speaking with actress, activist, producer, eco mom  I walked away inspired to go out and do more for this planet and people after listening to this powerhouse. She’s a doer and… 	{'coordinates': {'type': 'Point', 'coordinates': [-73.98948669, 40.74283512]}, 'place_id': '01a9a39529b27f36'}
2612905670	2020-02-17T16:32:53.000Z	1229443611739160581	Damn Uber really wants me to go out offering me 0%off	{'place_id': '1f28a7801b4bfca3'}
324727509	2020-02-17T16:02:54.000Z	1229436067092320258	Nfs I’m definitely not going out until my birthday	{'place_id': '002e24c6736f069d'}
1020295307953942528	2020-02-17T15:38:34.000Z	1229429940531101699	I probably won’t be going out this weekend but I’ll do brunch! I want some mimosas guys	{'place_id': '01a9a39529b27f36'}
18145999	2020-02-17T15:31:59.000Z	1229428283424595969	 Taking sandwiches to school in the Sup bags too.	{'place_id': '011add077f4d2da3'}
958925937164406784	2020-02-17T15:29:33.000Z	1229427671127527424	“He stays behind the flock, letting the most nimble go out ahead, whereupon the others follow, not realizing that all along they are being directed from behind.” - Nelson Mandela 🐐	{'place_id': '01a9a39529b27f36'}
897302655789408256	2020-02-17T15:22:30.000Z	1229425897444462592	a simple “hey i like you, wanna go out sometime?” would be enough 	{'place_id': '00c39537733fa112'}
90703340	2020-02-17T15:13:00.000Z	1229423509098696711	"  Inbox zero. Canceled plans. ""I'm going out, you have the place to yourself tonight.""Hahahahahah"	{'place_id': '01a9a39529b27f36'}
36396548	2020-02-17T14:38:52.000Z	1229414917587062785	Going to work when your boyfriend has the day off is borderline depressing	{'place_id': '01a9a39529b27f36'}
23239131	2020-02-17T14:33:07.000Z	1229413471898525699	Recreating yourself can be easier than you think. You already have what you need in order to develop a more satisfying life. You don’t need to go out and buy it; you don’t need to steal it from someone else. You are… 	{'coordinates': {'type': 'Point', 'coordinates': [-74.0064, 40.7142]}, 'place_id': '01a9a39529b27f36'}
1227829603642880000	2020-02-17T14:31:42.000Z	1229413115454017537	For the same reason Vince found it necessary to go out there in Brooklyn and berate Roman's family Vince's family life is shit so he wants to make everyone else's shit	{'place_id': '011add077f4d2da3'}
308851637	2020-02-17T14:26:44.000Z	1229411864146272257	Yes please continue to school them! 	{'place_id': '011add077f4d2da3'}
174088066	2020-02-17T14:21:06.000Z	1229410448740581384	I’m going to work. Showered and found an outfit and did makeup and hair. I got this! 	{'place_id': '01a9a39529b27f36'}
107254170	2020-02-17T14:08:51.000Z	1229407363305811968	Wont be no wake & bake with  this shit.. see me now taking the kids to school its 0 pm we still in the drive way with the car running and im sleep with my eyes open 😭😭 I'll pass.	{'place_id': 'b2739f396d871412'}
94032139	2020-02-17T13:58:18.000Z	1229404709494173697	this weekend was a god damn spiral I would like to never go out again	{'place_id': '011add077f4d2da3'}
1409206548	2020-02-17T13:46:21.000Z	1229401703113535488	Need Bernie to win bcos right now after a day and a half of vomiting and other sickness-related activity, I have to go to work for 0 hrs because I’m too broke to not work and I have student loans and I’m just saying there’s no humanity in being a billionaire whilst others suffer	{'place_id': '011add077f4d2da3'}
179107642	2020-02-17T13:31:59.000Z	1229398085572472835	I can’t honestly say I’m not the type of person so go out to drink to a club anymore	{'place_id': '00ca6959663f6d44'}
73207337	2020-02-17T13:22:10.000Z	1229395615521689601	When you’re not trying to think about going to work on President’s Day 💯🎶🎵       	{'place_id': '00c39537733fa112'}
311831362	2020-02-17T13:07:13.000Z	1229391851989471237	Damn I don’t wanna go to work	{'place_id': '23a06e5cc6d83009'}
599296757	2020-02-17T13:04:55.000Z	1229391274324545536	People will go out of their way for the things they want, don’t ever think you’re asking for too much	{'place_id': '00c39537733fa112'}
187302296	2020-02-17T12:50:50.000Z	1229387729827454977	Might be the only asshole going to work today	{'place_id': '002e24c6736f069d'}
770788554641465344	2020-02-17T11:58:59.000Z	1229374681431539713	My dog 🐕 swears I’m going to work today 😭 I just wanna sleep in	{'place_id': '00c39537733fa112'}
21440486	2020-02-17T09:42:27.000Z	1229340322028716033	 bUT toDAY iS pReSIdenTz dAY So iF yOU doNt loVE tRUMp 😍 gO tO wORk	{'place_id': '7356b662670b2c31'}
892230662748549120	2020-02-17T09:06:34.000Z	1229331293864972288	I have to be up in 0 hours to go to work and I’ve barely slept because of how sick I am I hate it here	{'place_id': '011add077f4d2da3'}
2761566652	2020-02-17T08:24:45.000Z	1229320769567633409	I was suppose to go out tonight and I’m just now waking up smh	{'place_id': '01a9a39529b27f36'}
983680586	2020-02-17T07:51:09.000Z	1229312312525381633	yeah its officially im going back to school for marketing & advertising	{'place_id': '002e24c6736f069d'}
63363339	2020-02-17T06:17:56.000Z	1229288852369608704	It’s really jarring how men go out of their way to be misogynists	{'place_id': 'e9143a85705b4d40'}
2789994768	2020-02-17T05:26:09.000Z	1229275823976407041	She’s my number 0. Always has been. Always will be. I’m going to work with her one day. Period. 	{'place_id': '00c39537733fa112'}
997936398853378050	2020-02-17T05:09:29.000Z	1229271629080989696	 Easy... Just dont go to school... Your welcome. 😉😘	{'place_id': '00c39537733fa112'}
3118499653	2020-02-17T04:59:59.000Z	1229269236754845696	the fact that i was sick for a whole year not leaving my house and only going to work and home and i’m finally healthy again back to my normal self nobody will understand how happy i am. about fucking time man	{'place_id': '011add077f4d2da3'}
1088939642223767552	2020-02-17T04:38:22.000Z	1229263797984145408	those kids from team giannis going out sad	{'place_id': 'b74cebcb62a1a686'}
18699812	2020-02-17T04:28:28.000Z	1229261306986999808	As fire as this is going out on a free throw is HELLA anti climactic	{'place_id': '011add077f4d2da3'}
1468463726	2020-02-17T03:55:36.000Z	1229253035697856512	Trust That Your Soul Has A Plan. Even If You Cannot See It Completely, Know That Everything Will Unfold As It Is Meant To. Faith Is The Soul Going Out Of Itself For All It Desires.… 	{'coordinates': {'type': 'Point', 'coordinates': [-73.8420807, 40.7009844]}, 'place_id': '00c39537733fa112'}
36444924	2020-02-17T03:28:01.000Z	1229246093029974016	My doorman just read me for going out at 0:0 on a Sunday 🥴	{'place_id': '01a9a39529b27f36'}
232104954	2020-02-17T03:18:09.000Z	1229243609486065664	Hate agreeing to go out 🤦🏾‍♂️	{'place_id': '01a9a39529b27f36'}
29882417	2020-02-17T02:55:47.000Z	1229237981145378818	Kinda wanna go out, kinda wanna go to sleep	{'place_id': 'fa3435044b52ecc7'}
524076913	2020-02-17T02:46:27.000Z	1229235631387238400	the dog went over to the door and my dads like “you wanna go out??? why didn’t you just tell me” she can’t..... talk?	{'place_id': '00c55f041e27dc51'}
766428146442891264	2020-02-17T02:29:36.000Z	1229231392980185088	     Can you go to work smelling like liquor, or shit no,hygiene is still apart of the job, and not being under influence is also still apart of the job.	{'place_id': 'b87b05856ab8dbd8'}
1423647433	2020-02-17T02:25:12.000Z	1229230283842621441	 Lots of educating needs to happen very quickly!! He is not known outside of NY and can play his cards like Trump-outsider etc...The Stop and Frisk info has to go out!!	{'place_id': 'f0923c834fdcf0ec'}
958705590	2020-02-17T02:22:43.000Z	1229229660141166597	Wanted to go out, but then I remembered I have a paper due tomorrow🙄	{'place_id': '00c55f041e27dc51'}
913766938521817088	2020-02-17T02:13:11.000Z	1229227262463086592	When your mom tries asking you to go out to the store for milk and bread, knowing damn well you showed her how to use DeliSwift  	{'place_id': 'b046074b1030a44d'}
267098494	2020-02-17T01:48:43.000Z	1229221105036124160	These problems with the screen are the kind of thing we would likely not discover or think about whatsoever if not going out of our way. Could screen durability end up being a true problem? Maybe! But now it's impossible to know organically; that whole situation has been tainted.	{'place_id': '01a9a39529b27f36'}
2760778505	2020-02-17T01:42:06.000Z	1229219439096270848	Do y’all purposely go out y’all way to make things homophobic... cause this a stretch... 	{'place_id': '01a9a39529b27f36'}
57980068	2020-02-17T01:38:31.000Z	1229218535068573698	It feels so good to not have to go to work in the morning lol I am comfy af in this bed	{'place_id': '011add077f4d2da3'}
2464763188	2020-02-17T01:35:02.000Z	1229217661382545408	       Lols, my handlers....My kids, my husband, my grandson...No, my dog...he is a pain in the butt.He needs to go out all the time, so I, in real life, am his handler.  Oops, gotta take him again	{'place_id': '5d09360434c9b510'}
4861170652	2020-02-17T01:25:32.000Z	1229215268666331136	Ew y’all gotta go to school tomorrow 	{'place_id': 'fa3435044b52ecc7'}
227563392	2020-02-17T01:14:36.000Z	1229212518796713985	Supposed to be going out again tonight...even tho I really shouldnt	{'place_id': '01a19311427f5f07'}
619621471	2020-02-17T01:11:40.000Z	1229211778451746817	Not sure what’s worse / more embarrassing....Jed Lowrie showing up to Spring Training with a boot or Michael Scott going to work after the burned his foot on a George Foreman? 🤔	{'place_id': '00c39537733fa112'}
1224092319227564032	2020-02-17T00:55:45.000Z	1229207775286300672	My everyday mood • my pronouns •what I go to school for• my age• my gender identity 👍🏽 	{'place_id': '812a6cfdd31b4a5f'}
863773222315208704	2020-02-17T00:37:34.000Z	1229203199300702208	I try to stay home but everyone asks me to go out. 😭 stopppp I work at 0am. 🥴	{'place_id': '00c39537733fa112'}
1242320714	2020-02-17T00:29:09.000Z	1229201077872087041	Actually, I want someone gay that I can go out and dance with/ grind on to dancehall, RnB, etc	{'place_id': '01a9a39529b27f36'}
4861170652	2020-02-17T00:27:57.000Z	1229200778008629249	How am I paying all the bills going to work everyday and I’m not waking up to breakfast every morning? I don’t have a perpetually clean house? You think I’m about to be faithful to you? How does that work????	{'place_id': 'fa3435044b52ecc7'}
16414337	2020-02-18T23:24:04.000Z	1229909477362630658	I used to be able to break night, go to work hungover and perk back up with a bacon egg and cheese. And end up back drinking the next day. Now, I'm still recovering from two days ago.	{'place_id': '011add077f4d2da3'}
73241926	2020-02-18T23:09:07.000Z	1229905713989898243	Won’t be going out for a while - so if you want to spend time with me hope ur ready to just chill cause I won’t be doing that crackheadery behavior 🤟🏼	{'place_id': '011add077f4d2da3'}
58952307	2020-02-18T23:05:33.000Z	1229904816073297920	Why do I want to go out tonight	{'place_id': '002e24c6736f069d'}
151809909	2020-02-18T22:45:16.000Z	1229899713111085056	Lawsuit: Dumont Woman Fired Over Coworker Who Wanted To Bring Gun To School 	{'place_id': '07d9d89520882003'}
1023580256173744130	2020-02-18T22:22:04.000Z	1229893875914899459	I’m trying to decide what I want to go to school for either graphic design or website design. Anyone have any advice or recommendations? 	{'place_id': '01a9a39529b27f36'}
295974520	2020-02-18T21:53:59.000Z	1229886808516972545	Wanna slowly but surely get back into my design bag. Have a specific style for my photos with VOL., and I’m going to work towards finding that style that connects the same with graphics. // If I have photos of you… 	{'coordinates': {'type': 'Point', 'coordinates': [-74.45844314, 40.57657535]}, 'place_id': '01a0aa02181f66f1'}
1075175395845115904	2020-02-18T21:13:43.000Z	1229876671928504320	 you want to school this Todd guy on how to set up his phone? He obviously doesn’t know he can opt out of ads. He works for a big news agency and he’s misinforming potential customers about your devices. Just thought you should be aware. 🤓 	{'place_id': '0df743dc77b8dc10'}
64443343	2020-02-18T20:53:36.000Z	1229871610338914305	 And women will go out with you just because they’re hungry. Score tied ma’am.	{'place_id': '011add077f4d2da3'}
32792838	2020-02-18T20:53:12.000Z	1229871509906378752	 I went to school in Missouri but lived on the Kansas side 🤷🏻‍♀️	{'place_id': '01a9a39529b27f36'}
1555916372	2020-02-18T20:01:30.000Z	1229858497141125121	Living within 0 mins walking to my office has been my single favorite life upgrade of 0. No more miserable train ride uptown, just a walk through all of chinatowns morning happenings	{'place_id': '01a9a39529b27f36'}
2687259537	2020-02-18T19:46:47.000Z	1229854793818046466	 God how I’ve missed you! The left needs you to school them, and The Right needs you to school the left because No one does it better than you!   	{'place_id': '00c55f041e27dc51'}
90785108	2020-02-18T18:34:16.000Z	1229836545391235072	 I think it’s like, pre-set occasions you know you’ll go out, tell ‘em what restaurants you have on the wish list, and it’ll auto-book them as soon as the window opens. Like Ticketmaster bots for the rest of us!	{'place_id': '011add077f4d2da3'}
334833630	2020-02-18T18:31:05.000Z	1229835745881399296	Want to get cute again& go out lol	{'place_id': '858cec499f8adba6'}
405023438	2020-02-18T18:22:45.000Z	1229833647374708736	Lmaoo but I hate texting. either we go out for some drinks or cyphs, or never talk again 😂 	{'place_id': '00c39537733fa112'}
2280196343	2020-02-18T18:01:30.000Z	1229828301688131584	Whoever told you they like going to work lied straight to your face	{'place_id': 'bda900177f5d9f42'}
233703995	2020-02-18T17:58:31.000Z	1229827549615796234	MY SHORTY GOIN TO SCHOOL TO BECOME A LICENSED ESTHETICIAN SO SHE GON BE GIVIN ME FACIALS TO PRACTICE SO WHEN MY SKIN GLOWIN OD YA KNOW WHY	{'place_id': '011add077f4d2da3'}
190293679	2020-02-18T17:47:53.000Z	1229824873486331905	 Free crib as in his mom going out grocery shopping to Aldi’s for 0 hours ☠️	{'place_id': '01a9a39529b27f36'}
199198124	2020-02-18T17:33:22.000Z	1229821218880094211	Do it the day u don’t go out like after church 😂😂 	{'place_id': '00c55f041e27dc51'}
958176654706307072	2020-02-18T17:27:47.000Z	1229819816128761856	Your significant other is suppose to be your best friend or it’s definitely not going to work	{'place_id': '00c39537733fa112'}
50179868	2020-02-18T17:27:07.000Z	1229819647047995392	When I first moved to NYC, I lived with a roommate for 0 months and she ONLY dated men via dating apps. She had zero desire to meet IRL. She liked knowing something about a person before going out with them.	{'place_id': '01a9a39529b27f36'}
2243786122	2020-02-18T17:04:40.000Z	1229813996246704128	I don’t like it when my lil sister don’t go to school😩😩	{'place_id': '002e24c6736f069d'}
1039177815109914625	2020-02-18T16:59:01.000Z	1229812574990086144	"""Cynthia’s classmates returned to school, summer bled into autumn, and the headlines of the local newspaper were taken over by other affairs. And the girl was still gone.""  shares the story of Cynthia Constantine, missing since 0."	{'place_id': 'c418b0c82daabc44'}
313482161	2020-02-18T16:55:04.000Z	1229811581355282432	 Exactly, and I just want to find good vibes, girls who want to go get their nails done together, brunch, go out to rooftop bars once it’s warm and just be sweet 😭	{'place_id': '011add077f4d2da3'}
21088518	2020-02-18T16:38:16.000Z	1229807353639456769	You ever just look at photos of people you went to school with and wonder how the fuck they look 0 years older than you?	{'place_id': '011add077f4d2da3'}
2347275882	2020-02-18T16:32:31.000Z	1229805906201841664	Our condolences go out to the family, friends and colleagues of our brother Detective Paul Federico during this difficult time.⚫️🔹⚫️ 🙏🏼 	{'place_id': '27485069891a7938'}
14433924	2020-02-18T16:24:40.000Z	1229803931485835264	 Why are you LYING? You straight out LIE! Obama did raise the economy, NOT YOU! Go to school and learn some economics and finance. Stop lying to the American people.	{'place_id': '01a9a39529b27f36'}
2347275882	2020-02-18T16:20:02.000Z	1229802763393126401	Our condolences go out to the family, friends and colleagues of Officer David Kellywood killed in the the line of duty. We stand with our brothers and sisters at White Mountain Apache Police Department during this very difficult time.⚫️🔹⚫️ 🙏🏼 	{'place_id': '27485069891a7938'}
230297734	2020-02-18T16:16:06.000Z	1229801775991005184	Going out to eat lunch be back soon @ Hoboken, New Jersey 	{'coordinates': {'type': 'Point', 'coordinates': [-74.0323, 40.7429]}, 'place_id': 'e9143a85705b4d40'}
1058246118	2020-02-18T15:56:28.000Z	1229796835298021382	Tbh it’s incredibly rude that we have to go to work every day	{'place_id': '01a9a39529b27f36'}
52994136	2020-02-18T15:47:23.000Z	1229794547124887553	How do you tell a guy, who barely knows who you are, that you think you’re in love with him and would very politely like to go out with and then sleep with him over and over and over again? Asking for a friend.... jk it’s me. I’m asking for me.	{'place_id': '011add077f4d2da3'}
1315815445	2020-02-18T15:28:17.000Z	1229789742163730435	Just a minute, batter up before you go out thereAll your voices said you wouldn't last a minute, babeOne more hour and you know your life is one to shareJust a minute, baby, right before we go through here	{'place_id': '00c39537733fa112'}
310872053	2020-02-18T15:08:33.000Z	1229784775948455938	Annoyed at my mom who said i’m always going out and partying 🙄 i freaking work Sunday-Friday!! Should i post photos of me having a hard time at work so “people back home” won’t think that i’m always having a good time, “acting like in her 0s” Leche mga pakialamero!!!!!	{'place_id': '00c39537733fa112'}
100587376	2020-02-18T15:05:45.000Z	1229784070340694016	I really chose going to school early over getting my nails done. Idk who I’m becoming. Ew.	{'place_id': '011add077f4d2da3'}
1196926255133863941	2020-02-18T14:11:08.000Z	1229770325732339712	If you know what your worth then go out and get what your worth but you gotta be willing to take the hit	{'place_id': '011add077f4d2da3'}
796052617256386560	2020-02-18T14:10:38.000Z	1229770199861211136	 and  set me up to go out this Saturday 😫 lol	{'place_id': '01a9a39529b27f36'}
313115978	2020-02-18T14:09:04.000Z	1229769805609263105	So what we go out 🎶	{'place_id': '00c55f041e27dc51'}
38239811	2020-02-18T14:06:27.000Z	1229769147267059713	Hey  My 0 year old son is convinced he doesn’t need to go to college. He won’t stop sending me your videos. Tell me why I’m wrong.	{'place_id': 'fa3435044b52ecc7'}
47121287	2020-02-18T14:01:46.000Z	1229767968546066432	Half wanna go to work half wanna go back to sleep and put my phone on DND lmao ugh	{'place_id': '01a9a39529b27f36'}
808751934425407489	2020-02-18T13:59:27.000Z	1229767388280827904	Ughhhh I don’t wanna go to work!!!! But we gon get this money. Ya FEEEEL ME	{'place_id': '011add077f4d2da3'}
316676633	2020-02-18T13:43:58.000Z	1229763490145021954	This waking up going to work is ghetto and beyond me.	{'place_id': 'b046074b1030a44d'}
22516507	2020-02-18T13:13:13.000Z	1229755751096365056	Lmao, I don’t wanna go to work, per usual.	{'place_id': '011add077f4d2da3'}
2734071317	2020-02-18T13:05:58.000Z	1229753925353590784	0  orders going out today! 😏	{'place_id': 'dc4ad595a56393ac'}
382879874	2020-02-18T12:43:24.000Z	1229748248040136712	i really don’t wanna go to work	{'place_id': '00c39537733fa112'}
987561096	2020-02-18T12:39:12.000Z	1229747190307917826	I’m really sick of waking up and not wanting to go to work because of the negative environment	{'place_id': '1e11d8be00564690'}
198710734	2020-02-18T12:29:04.000Z	1229744642133983234	I don’t wanna get out of bed and go to work 	{'place_id': 'fa3435044b52ecc7'}
2394620850	2020-02-18T12:14:03.000Z	1229740860629278720	“I want to be the best teammate I can be, the fastest learner, the hardest worker, and just go out there in any way that I can help in each game.” ~ Donovan Mitchell  	{'place_id': '5a700e3c73cbf9b9'}
1227829603642880000	2020-02-18T11:31:41.000Z	1229730198070931456	Lets go out there and kick Tuesdays ass	{'place_id': '011add077f4d2da3'}
108533095	2020-02-18T10:55:02.000Z	1229720978252615681	Was thinking about going to work but I’m in a middle seat on this plane... it’s so ugly for this shift.	{'place_id': 'fa3435044b52ecc7'}
53512260	2020-02-18T08:06:52.000Z	1229678653904216064	Guys really get aggy to hang with me when they see me getting a little too close to a friend on my stories when I go out with them 	{'place_id': 'b87b05856ab8dbd8'}
310345018	2020-02-18T07:54:23.000Z	1229675513792401408	Listen your going to be here all day trying to pin point shit about me. Because it isn’t going to work kid....	{'place_id': '002e24c6736f069d'}
113132928	2020-02-18T07:44:04.000Z	1229672917035880448	"  I would watch the ""All I Have"" show  on the 0 the time while going to work. "	{'place_id': '011add077f4d2da3'}
74534733	2020-02-18T06:46:42.000Z	1229658482565099521	"How I warm up before going out 😅🤷🏻‍♀️😋😈""Yo te doy lo que tu quiera, bailame en el tubo...suaaaaaaveeee"" 😛😛😛             🇩🇴❤ "	{'place_id': 'b74cebcb62a1a686'}
513350243	2020-02-18T06:03:53.000Z	1229647705930174465	When I go out I be shy to shake my ass but in my house I’m a whole stripper 😩	{'place_id': 'b46619b2722d9703'}
981082961998118914	2020-02-18T05:02:19.000Z	1229632211504291840	I really need more Colombian friends i can hangout with and go out with to dance like this 🤣 	{'place_id': 'def44d7d147e501a'}
1160524822105001986	2020-02-18T04:13:16.000Z	1229619869441810434	I be sleeping all day and just go to work	{'place_id': 'b74cebcb62a1a686'}
33127045	2020-02-18T04:06:06.000Z	1229618065559691264	0. Travel0. Update my wardrobe to have more clothing that isn’t hype0. Buy shoes that aren’t sneakers that I can go out with.Things to do by 0	{'place_id': 'fb039358dc504c66'}
2186722401	2020-02-18T03:55:46.000Z	1229615466039119873	I need to go out more often.. ppl need to know i have nice clothes 😡🤬	{'place_id': '011add077f4d2da3'}
31219153	2020-02-18T03:48:52.000Z	1229613726237589508	So blessed to travel like we do and that if we decide to do NOTHING while on vacation we can and not feel obligated to go out. Great few days in NYC and today was awesome being BUMS in our hotel	{'place_id': '01a9a39529b27f36'}
887163488623263744	2020-02-18T03:45:14.000Z	1229612812638527488	Honestly shoutout to all the college students Rn, but super loud shout out to those working and going to college cause i know damn well that shit is a lot of work. Get 👏🏼 that 👏🏼 degree 👏🏼 You 👏🏼 got 👏🏼 this 👏🏼 I could neverrrrrr 😭	{'place_id': '00c39537733fa112'}
294831356	2020-02-18T03:14:16.000Z	1229605018778718208	Prayers go out to Ryan, his family and his race team and support. 	{'place_id': '0ce818c9ae7cf154'}
394123827	2020-02-18T03:12:55.000Z	1229604680948502529	In this family of motorsports, whether a fan of     or other, we NEVER like to see things happen to anyone like it did today with  at the   Our thoughts & prayers go out to Ryan, his family & friends and his team at 	{'place_id': 'f97108ab3c4a42ed'}
86910265	2020-02-18T02:33:13.000Z	1229594689046798336	“Growing up in the Congo, I didn’t go to school. With war after war, shooting after shooting, my main focus was staying safe” - Marie Claire Kaberamanzi, on the barriers she faced growing up in conflict.  	{'place_id': '011add077f4d2da3'}
199950246	2020-02-18T02:32:10.000Z	1229594425581604865	Really  !?! Asking  if she’d go out with Brian!?! How clueless you of “bruh” are you & “Bravo” to Courtney for shutting down that asinine attempt at ending this on a high note. Oy! 	{'place_id': '011add077f4d2da3'}
222106950	2020-02-18T02:22:30.000Z	1229591992121905154	A lot of people settle for less in their lives. I have always been one to go out and get what I want. Idc bout no opinions except for mines.	{'place_id': '01a9a39529b27f36'}
122821573	2020-02-18T02:21:52.000Z	1229591833187094535	I don’t really want a bottle though, I want to go out for drinks..	{'place_id': '00c39537733fa112'}
1085202149267701762	2020-02-18T02:01:35.000Z	1229586727116984320	Remember your brain is created by you.Sometimes you gotta use it and remind yourself that you’re not dumb.Try going to school.Educate yourself. ☺️ 	{'place_id': 'b046074b1030a44d'}
41186704	2020-02-18T01:44:30.000Z	1229582431600156672	I want AirPods so I can secretly listen to music in one ear at work lmao but I feel like I would lose them. What if I ONLY use them at work tho and when I go out into the world I’ll use my regular wired ones 🤔	{'place_id': '00c55f041e27dc51'}
581466821	2020-02-18T01:29:25.000Z	1229578635813756928	Him: Coo, lets go out then, what you like to do when you’re out?Me: Fuck! What do I like to do?!	{'place_id': '01a9a39529b27f36'}
1161035634	2020-02-18T01:13:16.000Z	1229574567850631171	I absolutely hate coming back to school now	{'place_id': '51b45b88191c1a6e'}
155304570	2020-02-18T00:56:50.000Z	1229570433973981184	This queen I went to school with really telling all of Cali to vote Bloomberg???? 	{'place_id': '01a9a39529b27f36'}
696663	2020-02-18T00:51:24.000Z	1229569066274377728	Just realized I am missing stuff to make lunch for work tomorrow, and I would need to go out to a supermarket to get it.There is precisely a 0% chance of me going back out tonight. This is a problem that tomorrow-me will have to figure out.	{'place_id': 'b74cebcb62a1a686'}
457375000	2020-02-19T23:31:58.000Z	1230273854469214214	Crazy when you go out with someone and you right of the bat, it’s not going to work out.	{'place_id': '01a9a39529b27f36'}
21473289	2020-02-19T22:42:28.000Z	1230261395700244480	 going to work 0 days a week is plenty 	{'place_id': '62cbc76c48110f14'}
427699613	2020-02-19T22:35:58.000Z	1230259761783984129	I do the same shit every week Monday-Thursday go to work fri-Sunday fly out and I love it!!!	{'place_id': 'fa3435044b52ecc7'}
374722917	2020-02-19T21:52:43.000Z	1230248874452901889	     Most fighters go too long - we’ve seen how many get punch drunk and don’t listen to their bodies and go out on bad notes	{'place_id': '011add077f4d2da3'}
1167402211606958080	2020-02-19T20:49:42.000Z	1230233018624770051	We ain't sleeping on Friday or going to work 	{'place_id': '011add077f4d2da3'}
