897800636099690497	2021-01-11T23:24:26.000Z	1348772790317494273	Visit South Knife & taste the irresistable Fiske Terrace ex-racing dog	{'coordinates': {'type': 'Point', 'coordinates': [-73.95057308, 40.7210729]}, 'place_id': '011add077f4d2da3'}
316035079	2021-01-11T16:10:30.000Z	1348663586571378698	Open house for public events - tonight at 0:0pm at  This will be a pre-recorded program, so feel free to visit our website at your convenience. We will walk you through the permitting process and COVID-related restrictions 	{'place_id': 'b046074b1030a44d'}
506730714	2021-01-11T15:33:59.000Z	1348654395131625473	Let’s start off this Mullet Monday with this awesome mullet by Stormy in Bushwick! Happy Monday! Go visit Stormy with Natasha in today! 💈❤️🌈 @ Hairrari 	{'coordinates': {'type': 'Point', 'coordinates': [-73.94017, 40.7087]}, 'place_id': '011add077f4d2da3'}
40900881	2021-01-11T15:22:00.000Z	1348651378806292482	We've provided over 0,0 emotional care calls to struggling families and any employees or volunteers who are in need of someone to talk to during this pandemic. If you need to speak with someone visit  to find a community center contact closest to you. 	{'place_id': '07d9e47be7c81001'}
1248875844170375168	2021-01-11T15:12:52.000Z	1348649081569222659	She wears Lashes Style 𝐍𝐀𝐍𝐘 Eyelashes by Visit to buy   Our Magnetic Eyelashes are Easy to Use, install them yourself, it's time to forget the traditional way of installing eyelashes 0 pairs Reusable/ Tweezer / eyeliner only $0  	{'place_id': '01a9a39529b27f36'}
436367871	2021-01-11T14:58:46.000Z	1348645534580568064	Choosing time travel back to the 0s with this retro recipe box of Golden Grahams.	{'place_id': '011add077f4d2da3'}
313451045	2021-01-11T14:45:59.000Z	1348642318438559744	When we can travel again i guarantee imma see somebody sisters brothers baby mother’s cousin on one of these islands	{'place_id': 'bda900177f5d9f42'}
1017462800464187394	2021-01-11T14:29:16.000Z	1348638111757176833	Starting TODAY,  residents 0 or older, first responders, education workers and public safety and public transit employees are eligible to make an appointment for your free  vaccine.Visit  to make your appointment. 	{'place_id': '00c39537733fa112'}
445986659	2021-01-11T14:29:10.000Z	1348638085718958080	New Week. New Goals. New Attitude. Keep moving! ❤️🔥Visit  	{'place_id': '527497cd9f63a4d5'}
27771819	2021-01-11T14:00:22.000Z	1348630835847684106	 My guy I always thinking of you coming to visit us at the crib. That was a special moment and showed G’s impact was global. 🙏🏼	{'place_id': '002e24c6736f069d'}
1184728507957600256	2021-01-11T13:33:27.000Z	1348624062495518727	   That would be his third step depending on the gather. Pivots gone, 0 steps is a travel.	{'place_id': '11cdb607ab2f17bb'}
1405827127	2021-01-11T13:18:16.000Z	1348620243690795009	 Want that hoodie. I can’t wait to make a trip to Philly to visit you all in person and  too!	{'place_id': '011add077f4d2da3'}
1047276656673665029	2021-01-11T12:47:39.000Z	1348612537282129928	Even though I live in  I would gladly travel to  to campaign against  Amazing that  &  could produce a person that makes such reckless decisions.      	{'place_id': 'b87b05856ab8dbd8'}
2799973134	2021-01-11T12:14:57.000Z	1348604308657463296	Course Preview Day launches today at 0:0 noon during our Asynchronous Afternoon! Visit any and all classes you might be interested in to see all that LHS has to offer for next year! 	{'place_id': '2ee2a9232db9851a'}
38756663	2021-01-11T12:14:39.000Z	1348604231310323714	An Indian state's harmonious approach to life  	{'place_id': '01a9a39529b27f36'}
1214673193	2021-01-11T12:12:52.000Z	1348603785321586692	i told this nigga i really travel and was naming every place i been too nigga gunna say “ do you scam” 🤣🤣 like no baby i wish :/	{'place_id': '011add077f4d2da3'}
295800647	2021-01-11T11:33:48.000Z	1348593951503245313	Prayers 🙏❣️ to my hometown District of Columbia and to those 0 people that got killed.	{'place_id': '27485069891a7938'}
2744935191	2021-01-11T09:17:01.000Z	1348559527801741314	First stop I make no matter where I travel is to the plug 🔌!!	{'place_id': 'e4faa50d904ab815'}
112500859	2021-01-11T08:46:37.000Z	1348551878834061313	0 Membership SpotlightThe SIEDC is grateful for the support of our members and sponsors.  We will be featuring SIEDC members who have signed up for 0 in this ongoing series.To join visit  	{'place_id': '00c55f041e27dc51'}
1291146198951366657	2021-01-11T05:59:57.000Z	1348509936297381888	Visit Cynergy Spa In Brooklyn, NY to relax, rejuvenate, & restock on Herbalistic Wellness Products.Cynergy Spa now carrying  products.Stop in & show your support, tell them LaToya Renee' from Herbalistic Wellness sent you   	{'place_id': '011add077f4d2da3'}
3408892846	2021-01-11T05:23:20.000Z	1348500721524736001	  I’ve been fortunate to travel to a few. Always make it a goal to go once a year. It’s the best place to be on Sundays.	{'place_id': '002e24c6736f069d'}
1317208816480563208	2021-01-11T04:56:12.000Z	1348493893004910598	 Crying Russians: you really think breaking into the capitol and destroying glasses and windows will not get to held accountable and not ban you from future travel? Give me a fucking break. Cry me a fucking river. Next thing you’ll know is he will be arrested and fired.	{'place_id': '01a9a39529b27f36'}
2857635856	2021-01-11T04:37:25.000Z	1348489165122531328	Become part of my team become a Market Partner selling the best vegan hair and skin products visit my website  	{'place_id': 'dc4ad595a56393ac'}
1132207130898046976	2021-01-11T04:35:39.000Z	1348488722547945472	When turned 0 I decided to go to South Korea all by myself and it was very liberating. My next dream is to visit the Philippines in the future 🇵🇭 	{'place_id': '011add077f4d2da3'}
1470204666	2021-01-11T04:34:35.000Z	1348488453588209665	  ❤️ come visit us when this is over	{'place_id': '011add077f4d2da3'}
304671643	2021-01-11T04:33:04.000Z	1348488072393072642	When I smile, it goes right up into my eyes.😄                     	{'place_id': '01a9a39529b27f36'}
151765249	2021-01-11T04:10:07.000Z	1348482294428835840	 Beautiful... also FYI for the people questioning, it only becomes a travel when the original pivot is lifted then put back down. This a step through.	{'place_id': '01a9a39529b27f36'}
14535651	2021-01-11T04:04:51.000Z	1348480969708351491	   If you’re coming to visit NJ, why would you fly into another state when you can fly into Newark? 🙃	{'place_id': 'b45ae2b5def8048f'}
972862322111901696	2021-01-11T03:32:56.000Z	1348472940124381184	 Lol. All I know is... I call dips on the one with time travel super powers.	{'place_id': '002e24c6736f069d'}
1057666217308229632	2021-01-11T03:32:30.000Z	1348472827968696326	  True. Major League Baseball would get a visit from the FBI	{'place_id': '011add077f4d2da3'}
12891942	2021-01-11T03:04:58.000Z	1348465898462576640	There shouldn't be any fans allowed, especially to travel there to attend... 	{'place_id': '01a9a39529b27f36'}
40357095	2021-01-11T02:11:45.000Z	1348452506100240387	Andrew, fly to Mexico City for gods sakes	{'place_id': '00c39537733fa112'}
1308326737978290176	2021-01-11T01:55:18.000Z	1348448369560186882	"Most physicists do not believe that tachyons exist because the don't think anything can travel that fast. But it is an interesting theory.             ""Tachyons and Time Travel"" "	{'place_id': '00c39537733fa112'}
300313367	2021-01-11T01:54:07.000Z	1348448068509818880	 Can’t  arguing with no bum ass that spend last to travel state to state wit her bird ass friends & still got the nerve to ask me money for wax’s & hair ... Stop it 😭😭😭	{'place_id': 'e70308ba655201a4'}
1308326737978290176	2021-01-11T01:47:41.000Z	1348446449445564416	I believe that subatomuc particals can move backward in time. Tachyons, if they exist, move faster that light and could travel backward in time. Also there are worm holes that could be used for time travel, but they are very small. And also there is quantum entanglement that is	{'place_id': '00c39537733fa112'}
15590584	2021-01-11T01:39:16.000Z	1348444334279028738	“The humpbacks travel in the fall over 0,0 miles to get to Hawaii where the females give birth to a single baby which requires 0 gallons of milk a day to grow large enough quickly to make the journey all the way back to Alaska in the spring.” 	{'place_id': '011add077f4d2da3'}
2236821463	2021-01-11T01:38:11.000Z	1348444059002679297	 very excited for you to visit now!!!	{'place_id': '01a9a39529b27f36'}
1285373483577466881	2021-01-11T01:34:24.000Z	1348443109714239488	I not boasting but imagine my GreatAunt is 0 turning 0 in 0 month. She reads, she writes, she gives me a new book📚to read everytime i visit her. Yes she gives me money 💵💰 but i leave it. Oh and i always test her cognitive abilities. No Delusions. No dementia. She lives alone	{'place_id': '011add077f4d2da3'}
550039739	2021-01-11T01:31:03.000Z	1348442263727329281	Grateful my group of friends actually bout it and be in it to travel 🥳	{'place_id': '011add077f4d2da3'}
2922098608	2021-01-11T01:28:32.000Z	1348441630425182208	I WILL TRAVEL BEFORE I HAVE KIDS 	{'place_id': '011add077f4d2da3'}
24362431	2021-01-11T01:25:47.000Z	1348440939291947010	  A  do you think you will now allow a strong black Lead gonna your Travel Documentary Section ? Asking for a friend ....  🤷🏾‍♂️ 	{'place_id': 'fa3435044b52ecc7'}
24362431	2021-01-11T01:22:05.000Z	1348440007418261511	Luck comes when you put yourself in a position to Win...          	{'place_id': 'fa3435044b52ecc7'}
172796119	2021-01-11T01:17:43.000Z	1348438910238679040	 Awh, the cuties! Travel safely back home yall 💖	{'place_id': '011add077f4d2da3'}
375220145	2021-01-11T01:15:36.000Z	1348438377016782850	 Yes let him lose his security. Travel expense money Pension and the right to campaign again to be President.	{'place_id': '002e24c6736f069d'}
517225657	2021-01-11T01:11:36.000Z	1348437372229328903	Nice visit (@ MOM’s Place in Riverdale, NY) 	{'coordinates': {'type': 'Point', 'coordinates': [-73.9065883, 40.88729679]}, 'place_id': '002e24c6736f069d'}
350533556	2021-01-11T01:08:18.000Z	1348436539194413058	The terrorists who attacked the Capitol had better get used to bus travel because something that awaits many of them is the No Fly list.	{'place_id': '01a9a39529b27f36'}
1308326737978290176	2021-01-11T01:08:16.000Z	1348436529778024448	Strange time travel theory. The parallels in these books are too close to reality..                                    Trump Is the Star of These Bizarre Victorian Novels  via 	{'place_id': '00c39537733fa112'}
2343406799	2021-01-11T00:52:32.000Z	1348432572016185346	Am I the only person who speculates that Trump’s upcoming visit to the Rio Grande Valley might be his plan to escape the US? Like, he sneaks over the border in into Mexico and then hightails it to Moscow?	{'place_id': '011add077f4d2da3'}
241362886	2021-01-11T00:13:07.000Z	1348422650641711111	It’s the small dollar donations that will take our people’s campaign to City Hall. Thank you all that have invested in  I appreciate you! We’re almost there to reach our threshold! Visit  to  	{'place_id': '002e24c6736f069d'}
42680864	2021-01-11T00:08:30.000Z	1348421490128125960	No E train service here until 0am tomorrow morning as travel alternative for service to Queens use F train at Chambers St (A/C) trains (@ MTA Subway - World Trade Center (E) -  in New York, NY) 	{'coordinates': {'type': 'Point', 'coordinates': [-74.00997341, 40.71240663]}, 'place_id': '01a9a39529b27f36'}
372842795	2021-01-12T23:59:45.000Z	1349144066097868800	i cant wait to travel again	{'place_id': '00c39537733fa112'}
34242045	2021-01-12T22:58:13.000Z	1349128578286432257	You gotta visit clyde's on 0th avenue ! 	{'place_id': 'f0923c834fdcf0ec'}
1250886840862810112	2021-01-12T22:58:08.000Z	1349128557071638529	 Yes, it’s actually like two different countries in one - Buenos Aires is one, and the rest of the country is the second 😄😄 I really loved traveling from city to city and visit the smaller towns in between	{'place_id': '011add077f4d2da3'}
897800636099690497	2021-01-12T22:45:00.000Z	1349125253792989188	Visit The Drag Secret - delicious, stir-fried Beacon hedgehog  burger served with Saratoga Springs sweetcorn	{'coordinates': {'type': 'Point', 'coordinates': [-73.92924584, 40.70254319]}, 'place_id': '011add077f4d2da3'}
771059709591822340	2021-01-12T22:40:53.000Z	1349124218240303109	Covid vaccinations have arrived in NYC, travel safely to your appointment with us.       	{'place_id': '07d9f24282480000'}
1214673193	2021-01-12T22:39:05.000Z	1349123764009762816	if you know me you know i dead love to travel !! ✈️✈️	{'place_id': '011add077f4d2da3'}
1250886840862810112	2021-01-12T22:33:17.000Z	1349122305268600833	  I really love the Central Asian style, and I also heard that the food is delicious, especially I heard about Samarkand. I hope one day to visit there, and maybe I’ll fall in love too 😀	{'place_id': '011add077f4d2da3'}
1086424948825120769	2021-01-12T21:52:09.000Z	1349111954040827905	Current Mood!                       	{'place_id': 'b46619b2722d9703'}
1929779360	2021-01-12T21:37:30.000Z	1349108264794017792	 shoutout to my favourite travel partner, my iPhone XS 📱 	{'place_id': '011add077f4d2da3'}
130914780	2021-01-12T21:18:42.000Z	1349103535988887554	Three Epiphanies in One - the Nativity, the Visit of the Magi, the Baptism in the Jordan  	{'coordinates': {'type': 'Point', 'coordinates': [-74.0007613, 40.7207559]}, 'place_id': '01a9a39529b27f36'}
84636694	2021-01-12T21:18:28.000Z	1349103477583175681	Please visit  to read our full statement on last week’s attack on our U.S. Capitol.  	{'place_id': '01a9a39529b27f36'}
634125849	2021-01-12T21:17:16.000Z	1349103173261275137	Playing the ‘Green Lottery’: Life Inside ’s  Mines 	{'place_id': '01a9a39529b27f36'}
20372555	2021-01-12T21:00:43.000Z	1349099010867523589	 You need to fly to Australia and have kids asap and you’ll have a good case for signing these docs and getting it out of the way	{'place_id': '01a9a39529b27f36'}
30209049	2021-01-12T20:49:09.000Z	1349096096820310016	my grandma was interred in arlington cemetery last October and once it’s safe, all i want to do is go visit her and hug my grandpa 	{'place_id': '00c39537733fa112'}
304671643	2021-01-12T20:04:08.000Z	1349084767686430720	In the cloisters of the  The Sun was BRIGHT that day.🌞                   	{'place_id': '104a55cddc545000'}
119041001	2021-01-12T19:56:55.000Z	1349082954459459585	Take me back ASAP!     @ W New York - Times Square 	{'coordinates': {'type': 'Point', 'coordinates': [-73.98574501, 40.75938708]}, 'place_id': '01a9a39529b27f36'}
23455780	2021-01-12T19:49:01.000Z	1349080966883651585	LÜM’s Exchange marketplace is finally here! Find us on the platform for exclusive mixing and mastering deals, as well as the opportunity to get critical feedback from one of our pro engineers using the Track Review feature! Visit  on desktop to learn more. 	{'place_id': '01a9a39529b27f36'}
23370996	2021-01-12T19:36:03.000Z	1349077701857050628	Meanwhile, NYC-Chicago by rail is still an 0-hour ride. 	{'place_id': '00c55f041e27dc51'}
139422126	2021-01-12T19:32:17.000Z	1349076754179239940	If you can survive in New York, there’s nothing this world throws at you that you cannot handle. Please visit if you can.	{'place_id': '01a9a39529b27f36'}
2844730253	2021-01-12T19:21:09.000Z	1349073951855673346	Someday when can travel again 	{'place_id': '01a9a39529b27f36'}
269574944	2021-01-12T19:11:00.000Z	1349071399953051653	Happy B-Day to   John was born in Florence on January 0, 0. This is my drawing from my last visit to the  about a month ago, but finished it today. 	{'place_id': '01a9a39529b27f36'}
455185989	2021-01-12T18:00:19.000Z	1349053610450186242	Thank you much,  Please come back & visit us  soon!!  will take care of you!! 🎉🎉🎉 ...or you let me know, I got you! 	{'place_id': '01a9a39529b27f36'}
1331027591529189377	2021-01-12T17:30:03.000Z	1349045991815704579	All of our burgers come with fries but feel free to swap this out for sweet potato tots or a side salad at no additional cost!We’re open today from 0-0pm! Visit the yard today! 	{'place_id': '12b3ea5a27d46002'}
446741652	2021-01-12T17:00:39.000Z	1349038595957530626	thinking about all the places i’ll travel to in the future makes me so excited wow	{'place_id': '011add077f4d2da3'}
1307113613606424576	2021-01-12T16:53:55.000Z	1349036899969720321	 (visit the link for my socials) I FOLLOW ALL SMALL BUSINESSES AND ARTIST BACK ON ALL SOCIAL MEDIA!! 	{'place_id': '01a9a39529b27f36'}
74768666	2021-01-12T16:49:14.000Z	1349035723207430146	Visit Mexico .... and get exposed to Covid sound alike a great campaign SMH 🤦🏻‍♂️ 	{'place_id': '01a9a39529b27f36'}
1269024424952504323	2021-01-12T16:48:27.000Z	1349035526188392455	The visit to the doctors office today is so draining.	{'place_id': '686f319da13741c9'}
983419375	2021-01-12T16:43:46.000Z	1349034346943021059	 Then Trump should visit Little Big Horn, Montana.	{'place_id': '01a9a39529b27f36'}
19219760	2021-01-12T16:18:07.000Z	1349027889342259201	 ha! I mean travel can be a gamble! This reply made me LOL a bit 😉	{'place_id': '01a9a39529b27f36'}
1250886840862810112	2021-01-12T16:04:51.000Z	1349024552265936898	 I absolutely recommend! I did this 0 days road trip in the fall, and I still feel there’s so much I didn’t see. Maybe in the spring things will be good here again so we can travel safely with no need to quarantine on the way back...	{'place_id': '011add077f4d2da3'}
2926420449	2021-01-12T16:04:28.000Z	1349024453506826240	To learn more or to find out where to get vaccinated, visit    	{'place_id': '00c39537733fa112'}
40900881	2021-01-12T15:51:08.000Z	1349021098898317315	Thank you so much  for your recent clothing drive donation! Your generosity will help us provide clothing for families in need around  during this pandemic. If you'd like to get involved in helping your community, visit  Thank you! 🤗 	{'place_id': '27485069891a7938'}
23370996	2021-01-12T15:39:53.000Z	1349018269194321922	Great to see Europe continue to develop its rail network and good to see Europeans embracing tail travel. While I love the idea of sleeper trains, personally I’d rather watch the scenery go by in daylight. 	{'place_id': '00c55f041e27dc51'}
407832192	2021-01-12T15:17:22.000Z	1349012601347436545	I'm always fascinated w the economics of online econ  strategies esp for newbies only just now switching cuz they can't travel 	{'place_id': '01a9a39529b27f36'}
31104502	2021-01-12T15:04:57.000Z	1349009476549042177	Year 0️⃣. Still Missing you ♥️. Love when you come to visit us 🧹 😉 @ South Plainfield, New Jersey 	{'coordinates': {'type': 'Point', 'coordinates': [-74.414, 40.5807]}, 'place_id': '0687589242640f20'}
407832192	2021-01-12T15:02:01.000Z	1349008738301181955	like  I feel the factor of OF changes the game on everything like are girls preferring to travel to other states and stripperCation it around or is there a survival guide to switching to OF online income....	{'place_id': '01a9a39529b27f36'}
1638758143	2021-01-12T15:00:44.000Z	1349008415209771013	" My wife isn’t political on Facebook—even she's getting dinged.Facebook shared a ""year ago"" pic if her & our daughter at  to be a weekly visit). She commented something to like ""How nice it was when we could breath without suffocating.""Facebook took down her post. "	{'place_id': '011add077f4d2da3'}
423943090	2021-01-12T14:52:11.000Z	1349006265696063489	  This will allow patients to walk in the door to any doctors visit, be announced, make co-pay and the simple hello at desk calls the doctor to your visit in need to register claims for visits. 	{'place_id': '01a9a39529b27f36'}
1223075246	2021-01-12T14:28:46.000Z	1349000373248401412	" Where was John that he was ""stuck i traffic""? Wasn't he travelling with Steve from Philadelphia?"	{'place_id': '876ed0bcf9594134'}
1569448915	2021-01-12T14:25:17.000Z	1348999495271538688	  More curious,  who paid for his visit to DC?	{'place_id': 'cf24f6a1fc150ee7'}
328338697	2021-01-12T14:16:03.000Z	1348997171438354432	I can’t wait until my sister is done with nursing school we can travel together making 💰💉	{'place_id': '01a9a39529b27f36'}
779256357329436672	2021-01-12T14:06:16.000Z	1348994709063131139	I really want to get into my nature bag, I need a travel buddy. 	{'place_id': '011add077f4d2da3'}
1306996616298102785	2021-01-12T14:00:43.000Z	1348993311151955969	today bout to be a long ass day. doctor's visit this morning then work from 0-0. and its my night to cook dinner. lol. so i already know i'm ordering lmao	{'place_id': '011add077f4d2da3'}
20992322	2021-01-12T13:57:48.000Z	1348992580051218432	...explain, why, under no circumstance, why they would “never date a black guy” and how disgusting black men were to them. You can be a person of color and racist, esp. against dark skin people ,regardless of your color: white Latina, Asian, etc. Visit New York. You’ll see it.	{'place_id': '01a9a39529b27f36'}
36502034	2021-01-12T13:32:28.000Z	1348986203434078208	 His wife married an idiot. She can visit him in the pen. For a LONG time.	{'place_id': '5a700e3c73cbf9b9'}
368893556	2021-01-12T12:57:23.000Z	1348977372339572738	Visit  for Day 0 our Daily 0 minute devotionals. @ Trinity Christian Center 	{'coordinates': {'type': 'Point', 'coordinates': [-74.22994, 40.66372]}, 'place_id': 'b74cebcb62a1a686'}
112500859	2021-01-12T12:55:12.000Z	1348976826987786242	0 Membership SpotlightThe SIEDC is grateful for the support of our members and sponsors.  We will be featuring SIEDC members who have signed up for 0 in this ongoing series.To join visit  	{'place_id': '00c55f041e27dc51'}
548875061	2021-01-12T12:34:44.000Z	1348971674507603968	It’s a New Year !!! Happy 0.  Remember we are still in a pandemic and have to keep our masks on. Remember to always wear your mask once you leave the house. Visit  for more information.   	{'place_id': 'c735e25ad03113d5'}
22900840	2021-01-12T12:33:04.000Z	1348971255832186882	Last days of ’s exhibition at Almine Rech New York, come visit us! •   Photos: Dan Bratica à Almine Rech Gallery - New York 	{'coordinates': {'type': 'Point', 'coordinates': [-73.962327, 40.775704]}, 'place_id': '01a9a39529b27f36'}
23767845	2021-01-12T11:00:22.000Z	1348947927025246214	Beauty Bible Loves… T London Diffusers, inspired by tea and travel, conjuring up memories and space to escape to, so we can pause, reset and move on (while we can’t enjoy ACTUAL adventures)  	{'coordinates': {'type': 'Point', 'coordinates': [-74.0007613, 40.7207559]}, 'place_id': '01a9a39529b27f36'}
473792007	2021-01-12T10:58:21.000Z	1348947419199909889	So get reading!                @ The World 	{'coordinates': {'type': 'Point', 'coordinates': [-74.00703223, 40.71454389]}, 'place_id': '01a9a39529b27f36'}
1009440197099040768	2021-01-12T10:46:04.000Z	1348944327586832384	Earn MONEY from home, visit Click JOIN FOR FREE Ind representative 	{'place_id': '011add077f4d2da3'}
1104737822471274496	2021-01-12T10:25:33.000Z	1348939163500994560	Please check with your depot chair to find out when you can go to get the Pfizer vaccine at the Javit’s Center. Buses will be provided to travel to the location.	{'place_id': '00c39537733fa112'}
411998774	2021-01-12T04:56:12.000Z	1348856279641583616	holiday travel and gatherings. *sigh* 	{'place_id': '011add077f4d2da3'}
293659938	2021-01-12T04:48:34.000Z	1348854358704861185	At least they won’t have to eat Wendy’s during their White House visit 	{'place_id': '00357d030e4945c1'}
3385048329	2021-01-12T04:40:17.000Z	1348852273536004097	  Have you ever checked to see where Spanish radio and TV often are seated? If they even travel and not have to call from a monitor in a studio.I was once told that I’d have to use a utility closet and they’d give me a monitor. I wound up in the stands behind the goal.	{'place_id': '01a9a39529b27f36'}
25990713	2021-01-12T04:22:19.000Z	1348847753019990016	If you know Queens residents:- 0 and older-first responders- education workers - public safety - public transit employees Visit  to schedule an appointment for a free  vaccine.	{'place_id': '00c39537733fa112'}
831535807869702144	2021-01-12T04:11:00.000Z	1348844906891137025	pretty soon you can travel by train from dc to a luxury hotel in the meatpacking without having to interact with anyone in nyc 	{'place_id': '00c39537733fa112'}
48225522	2021-01-12T04:06:36.000Z	1348843799628361728	Ends  W/L Records, Facts, & Stats, for more visit  which will be updated tomorrow with tonight's results 	{'place_id': '00c39537733fa112'}
152448004	2021-01-12T03:58:06.000Z	1348841661036720128	these children are too GODDAMN strong- me when i visit my niece and nephew in Mississippi in 0, but also me watching this damn national championship game	{'place_id': '01a9a39529b27f36'}
40149664	2021-01-12T03:36:39.000Z	1348836259511345152	My boyfriend and I have taken to collecting spoon rests when we travel 🙃👨🏻‍🦳👩🏻‍🦳 	{'place_id': 'cbafaaf6455dea32'}
152448004	2021-01-12T03:23:59.000Z	1348833072377192448	Johnny Bananas has a SUCCESSFUL career hosting a travel show after Saturday night live on NBC at 0:0 in the morning. 	{'place_id': '01a9a39529b27f36'}
