484523021	2021-03-01T23:31:34.000Z	1366531590554341384	New  “Late to the Party” Produced by   🎚🎛🎚  for  @ In the Studio 	{'coordinates': {'type': 'Point', 'coordinates': [-118.2718524, 34.07665474]}, 'place_id': '3b77caf94bfc81fe'}
2335816280	2021-03-02T17:19:42.000Z	1366800395553546240	My stalker thinks I married someone woman named Monica Miller.    I’ve been married to my late HUSBAND.   I’ve never been tempted to enter to a “lavender marriage”.     I’m strictly same-sex wedding and PROUD of it.    If people can’t or won’t accept that that’s their problem.	{'place_id': '3b77caf94bfc81fe'}
868311890	2021-03-02T17:18:10.000Z	1366800007584653312	Next week kids start school .. i plan to go to the gym right after I drop them off.. super excited for some consistency.. as of now I go any chance I get lol	{'place_id': '0c2e6999105f8070'}
2763539861	2021-03-02T17:04:16.000Z	1366796510474629124	He took you on a date in a wife beater. He already not fuckin wichu 	{'place_id': '3134f9d2892d2685'}
1166468627211534336	2021-03-02T16:52:42.000Z	1366793599061426176	I need to go to the gym lol I been paying and I haven’t gone 😩 anyone got golds gym?	{'place_id': '3b77caf94bfc81fe'}
2531285012	2021-03-02T16:28:13.000Z	1366787436966080512	The vibes otw to the gym this morning 	{'place_id': '6cb132e073a0fa41'}
138661823	2021-03-02T14:23:14.000Z	1366755982689193984	Is it weird that I have a baby shower theme before any kind of preparation for my wedding lol	{'place_id': '3b77caf94bfc81fe'}
19547514	2021-03-02T14:13:45.000Z	1366753598604943360	Uppp. And ready to go to the gym…	{'place_id': '3b77caf94bfc81fe'}
307104638	2021-03-02T11:28:17.000Z	1366711958192332801	I'm gonna take myself on a date tbh	{'place_id': '3b77caf94bfc81fe'}
2821049336	2021-03-02T10:29:13.000Z	1366697092681371648	Scherrie0Hey Blake how's gwen busy making wedding plans  I hope you win the voice again this season so we can keep calling you the king looking forward to watching beat everyone goodluck and God bless 	{'place_id': 'ef74afb7ccba74d6'}
3286027794	2021-03-02T09:16:12.000Z	1366678716907102209	 Me the day of the wedding 	{'place_id': '59105f0e84773bdd'}
2490668118	2021-03-02T08:23:55.000Z	1366665560067465217	Just go to church on that Sunday	{'place_id': '3134f9d2892d2685'}
754887867214639104	2021-03-02T08:21:49.000Z	1366665032075894792	Back to the gym 	{'place_id': '3b77caf94bfc81fe'}
2620850336	2021-03-02T06:31:41.000Z	1366637314835763203	I have a country playlist for my wedding 🥺🤧🌻	{'place_id': 'f8f8ee516109ee0e'}
162244948	2021-03-02T05:40:11.000Z	1366624354151198720	Forgetting to bring your tickets to a concert 0 hrs away from home. 	{'place_id': 'cf2d9d01f16e9bd4'}
231520914	2021-03-02T04:44:58.000Z	1366610460469002240	Thank you Grace Ormonde Wedding Style for featuring our work!  Team:       	{'place_id': '3b77caf94bfc81fe', 'coordinates': {'type': 'Point', 'coordinates': [-118.54548382, 34.04021551]}}
7997312	2021-03-02T04:41:41.000Z	1366609633884790789	 Maybe the other article was too long and unclear for some. Here is another clearly explaining the woman I am referring to never ever was an employee or staffer and just a guest at the same wedding. But ok. 	{'place_id': '3b77caf94bfc81fe'}
7997312	2021-03-02T04:33:06.000Z	1366607470748049410	 No. The woman raising the wedding issue was not working for him at all. This is a different woman. Non employee. Non staffer.	{'place_id': '3b77caf94bfc81fe'}
7997312	2021-03-02T04:08:36.000Z	1366601308405329925	Wait. So I’m not a Cuomo fan anymore but I need to draw the line here. If you’re a single girl. And you meet a single dude. At a wedding. Like where we GO for hook ups. And this guy ASKS if he can kiss you..he asks!! We cancel THAT now? I give up.  	{'place_id': '3b77caf94bfc81fe'}
3004354045	2021-03-02T03:29:39.000Z	1366591506363027463	i need to go shopping for new shorts & sweaters so i can wear cute fits with the telfie 🙄	{'place_id': '3b77caf94bfc81fe'}
778700704990978048	2021-03-02T03:21:08.000Z	1366589359747526660	'Third woman accuses New York Gov Andrew Cuomo of sexual misconduct claiming he touched her back and cupped her face asking 'can I kiss you?' at a 0 wedding.'	{'place_id': '3b77caf94bfc81fe'}
129880984	2021-03-02T02:51:10.000Z	1366581822088384513	Omfg I just realized that I was supposed to go on a date last night and he never hit me back up 💀	{'place_id': '3134f9d2892d2685'}
2773945423	2021-03-02T02:21:17.000Z	1366574299214213122	Love birds🦢 obsessed with this beautiful photo by  at our Pasadena Princess Estate😍..Book your spring wedding & engagement photos! Click the link in our bio for bookings👆🏻👆🏻❤️ @ Pasadena, California 	{'place_id': '10de09f288b1665c', 'coordinates': {'type': 'Point', 'coordinates': [-118.1488, 34.1467]}}
2555880805	2021-03-02T02:07:21.000Z	1366570792696172545	 I haven’t read The NY Times wedding piece but asking if you can kiss someone is not a crime. It’s only a crime if you don’t ask. Don’t resign 	{'place_id': '3b77caf94bfc81fe'}
991328720639016961	2021-03-02T01:50:17.000Z	1366566497686933505	Just signed back up to the gym 🥰	{'place_id': '3b77caf94bfc81fe'}
1203090051120263169	2021-03-02T01:48:27.000Z	1366566038708441089	Aircraft with unknown registration, ICAO ~0CAE is circling over Walnut Park at 0 feet, speed 0 MPH, 0.0 miles from Precious Memories Wedding Chapel  	{'place_id': '7b85d19c09869d20', 'coordinates': {'type': 'Point', 'coordinates': [-118.21575036, 33.97161466]}}
2804130878	2021-03-02T01:29:19.000Z	1366561222460538881	i cannot believe ellie's wedding is being ruined by jeffstar my girl does not deserve this	{'place_id': '3b77caf94bfc81fe'}
123709100	2021-03-02T01:03:44.000Z	1366554785260871684	My new morning routine: 0) wake up0) stare at pics of my wedding dress 0) walk & feed Chance 0) juice, eat breakfast, & stretch0) stare at pics of my wedding dress0) start work	{'place_id': '2da132a7bfebfc0c'}
2804130878	2021-03-02T00:48:36.000Z	1366550976220463105	 ugh you're right the collapse of the finale and danny's wedding when morgan called mindy... lmao seriously that's what it needs	{'place_id': '3b77caf94bfc81fe'}
1131628250780667906	2021-03-03T21:47:21.000Z	1367230139348574208	My mom loves you. Her wedding anniversary is coming up and all she takes about is you bro. 🤣🤣 	{'place_id': 'b1bbf8e2ef22573a'}
18996035	2021-03-03T21:28:22.000Z	1367225359750467585	  Of course! Thanks for considering me to rep your swimsuits. *runs to the gym*	{'place_id': '3b77caf94bfc81fe'}
1217297517575987200	2021-03-03T20:49:18.000Z	1367215530940063745	i wanna go shopping	{'place_id': '3b77caf94bfc81fe'}
149656177	2021-03-03T19:38:05.000Z	1367197607974502405	Ugh have to drive to the gym instead of walking today can the rain not. *rolls eyes in LA* 😂	{'place_id': '3b77caf94bfc81fe'}
121947791	2021-03-03T19:23:22.000Z	1367193902810230786	I miss going to the gym with Esme 🥺	{'place_id': 'bcd6f5a92e969e33'}
3266974610	2021-03-03T19:14:29.000Z	1367191667153854464	I wanna go to the gym but when will I ever be able to enjoy the rain and watch movies with the heater blasting with my puppers 🥺🐩	{'place_id': '3b77caf94bfc81fe'}
836718122212057088	2021-03-03T18:54:36.000Z	1367186663256952832	 When can you not have surprise at a GH wedding or funeral or some major event! Nothing ever goes off without a hitch.	{'place_id': '3b77caf94bfc81fe'}
898962626	2021-03-03T18:54:00.000Z	1367186513771913217	Again..They were at a wedding, she did not work for him, never worked for him or reported to him.... getting hit on by an old man at a wedding is creepy AF,  but it's not sexual harassment. 	{'place_id': 'a077793faceeda6f'}
592104358	2021-03-03T18:50:24.000Z	1367185608653697028	 everyone is gonna be high af at my wedding 🙈	{'place_id': '0c2e6999105f8070'}
41043058	2021-03-03T17:57:57.000Z	1367172406087802882	 Mad random. Did you already tell me if you're going to your sister's wedding?	{'place_id': 'd71cc91cb651e322'}
41234027	2021-03-03T17:33:31.000Z	1367166258857218049	 i was a little late to the party but caught up in a matter of days! lol	{'place_id': '3b77caf94bfc81fe'}
36163584	2021-03-03T15:14:22.000Z	1367131240831197184	 Yeah that all tracks. We have outdoor dining and outdoor gyms. You can go to the mall I think? But that's it I guess. Vaccines are starting to flow a little faster than how we started down here hopefully that's the same for you.	{'place_id': '1927193c57f35d51'}
334309357	2021-03-03T12:19:12.000Z	1367087160533258241	On a date 😂😂 	{'place_id': '3b77caf94bfc81fe'}
22408532	2021-03-03T09:08:15.000Z	1367039104496508928	 If only they had let him attend their wedding... 😏	{'place_id': '3b77caf94bfc81fe'}
2353884338	2021-03-03T07:30:19.000Z	1367014458678075397	 Lol go on a date with me	{'place_id': '3b77caf94bfc81fe'}
1206276425558319104	2021-03-03T06:56:56.000Z	1367006057424297986	I miss going to the movies :-(	{'place_id': '20ba6fb3b1ee82da'}
90834290	2021-03-03T06:09:40.000Z	1366994163422662658	Shoulder Day 💪🏻💪🏻💪🏻 of course we made it to the gym          @ Crunch Fitness 	{'place_id': '19d41c6eff11e9d6', 'coordinates': {'type': 'Point', 'coordinates': [-118.08039, 33.84678]}}
3282083258	2021-03-03T05:45:15.000Z	1366988018708410369	THAT MOMENT BEFORE ASKING UR MEXICAN PARENTS IF U CAN GO ON A DATE BITCH IM SHITTING BRICKS 😭😩	{'place_id': '7a615ec218d177f6'}
2581753482	2021-03-03T03:15:06.000Z	1366950231313584131	I don’t want to go to the gym ☹️	{'place_id': 'e9b2c8beb5442ec5'}
1234741222389927936	2021-03-03T03:09:30.000Z	1366948822010580992	 Back to the gym with you 😏	{'place_id': '10de09f288b1665c'}
2281482584	2021-03-03T03:00:06.000Z	1366946457643716616	Wedding Crashers is top tier	{'place_id': 'b2fda7385aa963dd'}
837026677	2021-03-03T02:59:46.000Z	1366946373187248128	Bro forgetting to take earphones To the gym gotta be the worst, shits depressing lol	{'place_id': '3b77caf94bfc81fe'}
1181612948340518912	2021-03-03T02:05:16.000Z	1366932656756195330	Also, the West Coast is the best for watching college hoops. It’s like March madness every day without having to go to a bar.	{'place_id': '3b77caf94bfc81fe'}
829345678153248769	2021-03-03T01:42:12.000Z	1366926851931664384	 Yes. Eating out is expensive & I also want small business to succeed. If the proprietor doesn't know the food served is bad, then s/he could lose customers & their business. I consider criticism, when done politely, to be a public service.	{'place_id': '01c060cf466c6ce3'}
2457628394	2021-03-03T00:31:28.000Z	1366909052089864193	   Always beautiful... Looked even better crashing the double wedding Tuesday	{'place_id': '3b77caf94bfc81fe'}
2591587136	2021-03-03T00:03:25.000Z	1366901992719749120	I went to the gym yay I’m skinny	{'place_id': '0b93bc6a33455615'}
1057736599549538304	2021-03-04T23:46:56.000Z	1367622619365732354	Going back to the gym with my best friend has been the highlight of this year. Summer 0 ain’t ready !	{'place_id': '3b77caf94bfc81fe'}
1021673051409117185	2021-03-04T23:42:36.000Z	1367621527563210753	I just realized how bald my sides are, I love it but my cousin's wedding is this weekend and it's outside.  Imma be freezing... fuck that, I'm wearing a wig lol.	{'place_id': '122aef8d6840943b'}
977355666	2021-03-04T23:10:19.000Z	1367613406182707202	I don’t know who needs to hear this but there is no reason to bring your dog to a restaurant.	{'place_id': '3b77caf94bfc81fe'}
24199094	2021-03-04T22:38:42.000Z	1367605450150084609	 Late to the party.  been bringing the Oat 🥛 ☕️!!	{'place_id': '3b77caf94bfc81fe'}
1233445313261776896	2021-03-04T22:23:03.000Z	1367601511258234885	My huge wedding is coming up so close time truly flies by so fast just yesterday it felt like i was back home in LV in my family’s place in my room day dreaming of my future now it’s came to a reality I’ll be walking that aisle saying those vows “I do” I’m so happily in love🤍💍	{'place_id': '3b77caf94bfc81fe'}
852322190095601664	2021-03-04T22:00:41.000Z	1367595883068420098	One of our awesome customers in 🍦Tag us in your pictures so we can repost them                	{'place_id': '712ece9c3ad485de'}
2360233146	2021-03-04T21:22:24.000Z	1367586249171558401	Someone go shopping with me damn	{'place_id': '3b77caf94bfc81fe'}
24842138	2021-03-04T20:40:50.000Z	1367575788116090881	felt my period depression coming in so I’m going on a hike then to the gym	{'place_id': '3b77caf94bfc81fe'}
311256242	2021-03-04T20:34:38.000Z	1367574226220109824	Dude trying to find a glam squad to come to me on my wedding day is fucken hard 😭	{'place_id': '3b77caf94bfc81fe'}
3074141809	2021-03-04T20:14:28.000Z	1367569152836128770	 I planned to go shopping this weekend Bc I’ll probably be moving away for this fall and I need new clothes, my only two rides won’t work cause my sister works and my dad has a cold/ possible covid Bc he doesn’t take care of himself	{'place_id': '0c2e6999105f8070'}
33350099	2021-03-04T18:59:26.000Z	1367550266468274178	Went for a drink the other day. It was like this. 	{'place_id': '3b77caf94bfc81fe'}
119877239	2021-03-04T18:52:06.000Z	1367548424552280065	 Lmao bitch. Not even.I can’t be eating out anymore lol0 I’m trying to save & 0 I’m trynna be skinny. 😂 Shut up! You know I always visit my little bebe!	{'place_id': '3b77caf94bfc81fe'}
17035439	2021-03-04T15:38:50.000Z	1367499785108938756	ITS A SHAME YOURE NOT EATING OUT THIS BEAU	{'place_id': '1927193c57f35d51'}
2796875929	2021-03-04T15:02:19.000Z	1367490595963490305	I eat taco bell and mcdonalds, and I dont work out. I go shopping.	{'place_id': '3b77caf94bfc81fe'}
2234760798	2021-03-04T11:21:08.000Z	1367434933711511555	Groom and Bridezilla include poem in wedding invitations making it clear the only gift they want is cash. One recipient sarcastically wrote on the RSVP card ‘will there be an ATM at your wedding?’. 	{'place_id': '3b77caf94bfc81fe'}
19198709	2021-03-04T07:52:12.000Z	1367382354960936968	  Late to the party. Just finished. I could watch Zach Hyman &lt;&gt; Mike Smith highlights all day. 	{'place_id': '3b77caf94bfc81fe'}
1153553296537243648	2021-03-04T07:33:04.000Z	1367377539698548740	Sweet Caroline will be played @ my wedding bc who can really sit through that whole song and not sing at the top of their lungs	{'place_id': 'f8f8ee516109ee0e'}
14652452	2021-03-04T07:21:30.000Z	1367374627689750530	Great time today catching up with   - Zoom Meetup.😍 	{'place_id': '3b77caf94bfc81fe'}
1898332832	2021-03-04T07:05:10.000Z	1367370518844764164	  Good luck trying to un-Trump yourself. You are a proud ambassador to the party of Trump and Putin. You’re never going to be California’s governor	{'place_id': '1927193c57f35d51'}
164050425	2021-03-04T06:44:12.000Z	1367365239176531973	Take me on a date to the beach	{'place_id': '3b77caf94bfc81fe'}
979473769	2021-03-04T06:26:18.000Z	1367360737853669377	 just watched the  movie for the 0+ time. that scene near the end at the wedding with Al going up the stairs and Dan wiping his eyes is so subtle and sweet. gets me every time. thank you for Dan & Deadwood. 💜	{'place_id': 'd07feb9e5b1ce37c'}
415322957	2021-03-04T06:19:18.000Z	1367358974937337857	After you've been dragged back to the gym by an incensed coach after a bad JV summer-league loss to practice nothing but charge drills, you respect and absolutely reward the charge. 	{'place_id': '3b77caf94bfc81fe'}
428713187	2021-03-04T05:14:38.000Z	1367342698663833602	Let’s go shopping 	{'place_id': '3b77caf94bfc81fe'}
813483229642506241	2021-03-04T04:31:41.000Z	1367331892165414912	 Can we like go on a date 🙈	{'place_id': '3b77caf94bfc81fe'}
1173579710443343874	2021-03-04T04:22:42.000Z	1367329630668005380	     I heard ur song u can not u off Ari Penny mind are intensely feeling honest so I do got two diamond as on 0 Ring wedding as u decide to set up date when is at church or Moblie Wedding  I am ready 	{'place_id': '3b77caf94bfc81fe'}
1249597570273271808	2021-03-04T04:12:45.000Z	1367327127398273027	 Let’s go shopping 😈 ZADDY	{'place_id': '3b77caf94bfc81fe'}
32344697	2021-03-04T04:05:28.000Z	1367325295154368514	I hate that I have to drive all the way to San Dimas just to go to the gym because nothing within a 0 mile radius from my house is open.	{'place_id': '9e42709040fafdb7'}
168235160	2021-03-04T03:07:33.000Z	1367310718391885825	Thanks to Nare, that wedding party emptied out REAL QUICK 	{'place_id': 'f227fd9a20f20e9d'}
342233952	2021-03-04T03:04:07.000Z	1367309855585804288	All I want is to get really dress up and go on a date 🥺	{'place_id': '2fd93ef04260afec'}
508191238	2021-03-04T02:47:31.000Z	1367305676465131522	I miss going to the movies. I’d kill to be lost in those weird carpeted hallways where time doesn’t exist on the way back from the bathroom because I just HAD to drink my entire soda during the credits rn	{'place_id': '3b77caf94bfc81fe'}
51911934	2021-03-04T02:32:05.000Z	1367301795517583360	  WOO HOO! (  I think you’ll need to bump the Dj budget for your next wedding)	{'place_id': '3b77caf94bfc81fe'}
268118998	2021-03-04T01:36:26.000Z	1367287786798080002	Arguing w/ my 0 yr old over the color for MY wedding. 🙄 & shes mad that her flowergirl dress is not going to be pink. LOL 	{'place_id': '3b77caf94bfc81fe'}
2555880805	2021-03-04T01:05:39.000Z	1367280040421982208	   Do apologies mean nothing now? He didn’t commit rape. Does everyone need to loose their job and be raked over the coals?! Let’s get some perspective. Also, being hit on at a wedding is a nothingburger. Say no. I think we are going too far. 	{'place_id': '3b77caf94bfc81fe'}
143296958	2021-03-04T00:29:54.000Z	1367271045401518082	I had just gotten over Covid so it was a hit. But I knew it was a blessing in disguise. I’ve been job searching and hanging out, taking advantage of this time off since I never have any. Also planning our elopement and eventual wedding. (0)	{'place_id': 'ef74afb7ccba74d6'}
111769085	2021-03-04T00:15:12.000Z	1367267344083349505	We went to look at wedding bands today 🥰	{'place_id': 'c1e1a49e92ce1ba0'}
2897339851	2021-03-05T23:49:50.000Z	1367985736197107712	Not a wedding kinda girl BUT it has been a treat to be there for my 0 sister in laws. They all got their dress from the same place! 🥰🥰	{'place_id': '3b77caf94bfc81fe'}
80995053	2021-03-05T23:22:56.000Z	1367978968696057857	Can u do “0 0 0” @ my wedding? 	{'place_id': '3b77caf94bfc81fe'}
3193781780	2021-03-05T23:05:47.000Z	1367974652488814592	 Meanwhile Christians have passed over and over legislation to hurt LGBT folk. There are absolutely no laws passed to stop you from going to church and believing the lies written in that silly Bible of yours.	{'place_id': '3b77caf94bfc81fe'}
868389662	2021-03-05T22:57:09.000Z	1367972481462542337	Charles Barkley fears hora at daughter’s Jewish wedding  via 	{'place_id': '3b77caf94bfc81fe'}
852322190095601664	2021-03-05T20:54:59.000Z	1367941736664768514	Who are we going to see this weekend? Don't forget to snap a picture and tag us📸               	{'place_id': '712ece9c3ad485de'}
311256242	2021-03-05T20:26:29.000Z	1367934563415068673	Trying to find a wedding dress has me like 😫😫😫	{'place_id': '3b77caf94bfc81fe'}
1337092240813006849	2021-03-05T19:58:18.000Z	1367927472260452353	I wanna go shopping just not alone	{'place_id': '3b77caf94bfc81fe'}
2269806661	2021-03-05T19:01:34.000Z	1367913194371489793	went to the gym this morning bitch i feel AMAZINGGGG	{'place_id': '2008b1cea656f14b'}
2231106648	2021-03-05T18:33:54.000Z	1367906229259882498	Uploaded a  haul video on YouTube! 🎥 love doing hauls because I get to go shopping!      	{'place_id': '3b77caf94bfc81fe'}
118851968	2021-03-05T18:19:47.000Z	1367902677233889285	packing and boy do i miss going to the movies and getting things like this 😭 	{'place_id': '3b77caf94bfc81fe'}
1227763970901041153	2021-03-05T17:12:25.000Z	1367885724192624640	   The black mother erasure continues. Her FREAKING MOTHER WAS AT THE WEDDING	{'place_id': '1193edda55d6fa3d'}
324671115	2021-03-05T16:37:36.000Z	1367876962551701512	There’s a bobs burgers episode where bob gets a night job as a taxi driver to pay for tina’s pseudo-batmitzvah and then becomes the pimp for 0 trans sex workers that tell him jimmy pesto has a diaper fetish so that he’ll let jimmy jr go to the party	{'place_id': 'a75bc1fb166cd594'}
1066145431267098625	2021-03-05T15:48:48.000Z	1367864681499557888	" ""Mr. Clarence, where can one go to find a nice girl""""Well, you go to church, the library, and this place I'm going tonight, The Black Awareness Rally, it's gonna be some good clean girls there"""	{'place_id': '0654b676d0359a31'}
2469618246	2021-03-05T15:33:55.000Z	1367860938083233793	I just laughed at loud @ work thinking about the time I went on a date with one of my ex's friends to the bowling alley and my ex's best friend's family ended up bowling right next to us and we dipped mid game cuz they recognized me 😭💀	{'place_id': '01162bc41f757d0f'}
262511084	2021-03-05T14:36:40.000Z	1367846530858717187	If anyone going to the gym today, let me know	{'place_id': '3b77caf94bfc81fe'}
4395886812	2021-03-05T14:33:50.000Z	1367845814937120772	 Just think of the amount of drip I can bring to y’all wedding🙏🏿	{'place_id': '3b77caf94bfc81fe'}
585441892	2021-03-05T11:46:16.000Z	1367803645316661254	Take my butt to the gym or sleep in?  🤷🏻‍♀️	{'place_id': '2008b1cea656f14b'}
1085344296864104448	2021-03-05T07:24:44.000Z	1367737829439143937	Back to going to the gym and ignoring people	{'place_id': '7183cae332544afd'}
41960210	2021-03-05T05:23:13.000Z	1367707248684720129	WEDDING PLAYLIST? Uninvite me 	{'place_id': '10de09f288b1665c'}
1162165944614977536	2021-03-05T05:19:47.000Z	1367706383399809024	Do you ever just go shopping and you’re like “no I don’t need anything” but you leave with two hand soaps, three hand sanitizers, and an eyeshadow palette	{'place_id': '7b2a70199c4d7b6d'}
188104186	2021-03-05T05:15:10.000Z	1367705221317595136	Just pictured being at Navroop’s wedding too, Bollywood style. Who gone catch my florals	{'place_id': '3b77caf94bfc81fe'}
878719459728347136	2021-03-05T04:41:55.000Z	1367696853777543171	This is soo depressing. I get to the gym and I realize I forgot my AirPods 🙃	{'place_id': 'f227fd9a20f20e9d'}
32279814	2021-03-05T04:08:41.000Z	1367688490113134592	I am late to the party! It’s Blind Taste Test Night! 	{'place_id': '0b93bc6a33455615'}
164050425	2021-03-05T02:52:44.000Z	1367669378821484546	Just got a haircut now who’s tryna take me on a date 🙈	{'place_id': '3b77caf94bfc81fe'}
526970848	2021-03-05T01:00:31.000Z	1367641140015505411	Niggas really pull up to the gym smelling like train smoke. Shit wild.	{'place_id': 'f2b1ac6c9d15503f'}
353071565	2021-03-05T00:54:50.000Z	1367639708696649729	Is it wrong to feel relief that my daughter decided not to have a wedding party? .. I’m a very uptight person when it comes to traditional shit like that.  I’m more of a relax fit not matching cloths kid of humxn &lt;- 😹	{'place_id': 'f227fd9a20f20e9d'}
23802616	2021-03-06T23:47:04.000Z	1368347427594379265	0nd wedding! 	{'place_id': 'e3505917a639e8ec'}
382377518	2021-03-06T22:56:32.000Z	1368334711362183168	I want Paul Klein to play an acoustic set at my wedding tysm	{'place_id': '741e9df4d2522275'}
204419201	2021-03-06T22:41:27.000Z	1368330917563932675	Thank you  I can’t wait to get reading! Looking forward to having you share with  for the April meetup.    	{'place_id': '575c6d4e1b73546d'}
23003512	2021-03-06T22:06:35.000Z	1368322143159681026	I know I’m late to the party, but I started Schitt’s Creek a couple weeks ago, just finished season 0... and I’m crying. I love it so much 😭🥺 	{'place_id': '3b77caf94bfc81fe'}
